date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-03-31,14.53,-14062539.7803,-5469409.09,25.7825,30.9974,-1.9471,95.0,5.0,-90.0,27.3512,31.7755,36.1998,0.5319,-98.504,-15.8266,29.4607,26.8798,31.091,19.029,,-2.1095,0.2679,,,,0.0,32.6078,-0.8662,-0.3988,-1.2649,-1.1397,-1.9471,-0.8074,1.6517,12.8998,49.4191,31.72,31.94,23.2381,7.5072,-4.57,5.6059,28161700.0,13.392,4.3264,-6.0345,-13.5891,0.8641,42.0867,32.835,31.7755,22.142,29.2778,29.2778,47.1111,89.2989,46.4505,,28.5045,0.94,31.9329,-0.212,32.6961,-86.5482,30.6458
1998-04-01,16.0,-8346045.3641,-2679335.2077,24.5516,30.2003,-2.0783,90.0,0.0,-90.0,27.3352,31.7255,36.1158,0.698,-24.4894,2.0067,29.7808,1.1654,31.1776,20.1155,,-1.8739,1.5165,,,,0.0,32.6016,-0.8983,-0.1284,-1.0267,-1.3111,-2.0783,-0.7672,1.7089,13.0908,49.3397,31.72,31.905,20.5942,7.1319,-1.0,5.4519,36565800.0,21.0799,7.3001,-6.4441,-3.0303,0.9697,51.0034,28.0,31.7255,33.2653,51.9088,51.9088,86.3931,100.0,65.143,,29.127,3.94,31.5778,-0.2342,46.5351,-48.7836,30.6671
1998-04-02,15.655,-12857407.1419,-2729798.7117,23.5122,29.575,-2.0035,85.0,5.0,-80.0,27.3682,31.563,35.7578,-0.0844,-0.2666,-1.7311,29.9379,3.7626,31.1902,21.202,,-1.0804,1.8559,,,,0.0,32.5545,-0.8953,0.0119,-0.8834,-1.4805,-2.0035,-0.523,1.7667,13.273,50.2964,31.72,31.905,19.2759,6.7753,-3.25,5.6528,27583000.0,20.7832,7.3051,-6.2377,-9.4039,0.906,49.1345,28.0463,31.563,49.2516,66.5681,66.5681,66.2,82.8363,90.7117,,29.477,2.25,31.2284,-0.2501,47.394,-57.6184,30.6276
1998-04-03,15.75,-12012627.1419,-2233485.7168,22.5247,28.908,-1.8824,80.0,0.0,-80.0,27.4925,31.391,35.2895,-0.4,-3.9658,-0.6619,30.1134,3.7626,31.2197,22.2535,7.5135,-0.7555,1.8754,0.1308,0.7935,31.8466,1.0,32.5124,-0.8654,0.1195,-0.7459,-1.6188,-1.8824,-0.2635,1.8252,13.4553,46.2788,31.405,31.53,18.5804,6.4365,-3.44,5.5362,31806900.0,20.0332,6.9398,-5.8858,-9.8454,0.9015,49.669,28.1454,31.391,64.2249,74.1977,74.1977,70.0,87.7457,90.194,,29.8285,1.25,30.9113,-0.2602,48.6523,-50.4249,30.6216
1998-04-06,15.155,-13688449.2277,-2360620.5447,21.4067,28.0581,-1.9124,75.0,0.0,-75.0,27.4621,31.2125,34.9629,-0.7301,-22.5426,-7.0988,30.0537,0.1656,31.1331,23.1218,13.433,-0.3679,2.1775,0.2323,0.852,31.8137,1.0,32.4209,-0.8372,0.1127,-0.7246,-1.7299,-1.9124,-0.1826,1.8841,13.6238,47.4554,31.405,31.5,19.1511,6.6147,-3.57,5.7348,29997900.0,19.0878,6.5928,-6.0006,-10.5372,0.8946,46.4506,28.2425,31.2125,66.5244,58.8074,58.8074,40.2222,48.941,73.1743,,29.8203,1.63,30.6368,-0.2687,44.7494,-67.0,30.5186
1998-04-07,14.22,-16200606.3706,-2997351.1066,21.031,27.5939,-1.8556,70.0,15.0,-55.0,27.2278,30.9345,34.6412,-0.7899,-102.1944,-16.0923,29.668,13.8913,30.8766,23.5875,21.0284,0.0187,4.1249,0.3588,0.9137,31.7071,1.0,32.153,-0.8395,-0.0092,-0.8488,-1.8116,-1.8556,-0.044,1.9436,13.772,48.0521,31.375,31.5,23.755,8.2839,-5.56,6.1684,26307200.0,17.9602,6.2632,-5.8644,-16.3529,0.8365,41.9538,33.0,30.9345,57.0264,38.0741,38.0741,4.0,0.0,45.5622,,29.3399,2.06,30.3948,-0.2804,40.3587,-93.7143,30.2546
1998-04-08,14.0,-17754595.0499,-3479796.2702,20.8416,27.247,-1.8108,100.0,10.0,-90.0,26.9982,30.6345,34.2708,-0.4151,-115.0795,-18.0571,29.2612,17.2446,30.6026,23.7294,32.5341,2.1101,4.3996,0.5378,0.9764,31.4979,1.0,31.8512,-0.8659,-0.1056,-0.9715,-1.8684,-1.8108,0.0576,2.0034,13.9143,44.4412,31.155,31.345,24.6565,8.4297,-6.0,6.1414,22563500.0,17.4034,5.95,-5.7621,-17.6471,0.8235,40.9715,32.9525,30.6345,37.8561,16.6868,16.6868,5.838,0.0,16.3137,,28.8443,1.06,30.188,-0.2952,40.665,-95.7592,29.9751
1998-04-09,13.875,-19075395.0499,-3781069.6307,20.6799,26.7194,-1.6872,100.0,5.0,-95.0,26.878,30.3065,33.735,-0.4464,-116.0809,-19.1888,28.8715,17.6065,30.3309,24.1025,36.5549,3.0376,-0.7527,0.5956,0.9892,31.2305,1.0,31.5076,-0.9081,-0.1685,-1.0766,-1.8863,-1.6872,0.1991,2.0637,14.0526,41.9606,30.75,31.315,24.4202,8.0683,-6.56,5.9877,20252100.0,17.1084,5.6525,-5.4035,-19.1198,0.8088,40.4056,32.8473,30.3065,19.6518,4.1947,4.1947,2.746,0.0,0.0,,28.3874,0.56,30.0101,-0.3124,39.5503,-98.3718,29.7004
1998-04-13,14.065,-17378995.0499,-3020820.5845,20.6037,26.257,-1.549,100.0,0.0,-100.0,26.7443,30.063,33.3817,0.5067,-106.2442,-16.6119,28.6112,19.1571,30.1213,25.0275,35.0889,1.8779,-4.5429,0.5748,0.9851,31.0084,1.0,31.3117,-0.9497,-0.1666,-1.1163,-1.8585,-1.549,0.3094,2.1243,14.1934,45.6056,30.75,31.035,24.6282,7.9148,-4.87,5.7448,21948500.0,16.7092,5.3699,-5.0007,-14.7576,0.8524,41.694,32.6907,30.063,9.7661,8.4169,8.4169,16.6667,21.3141,7.1047,,28.1274,0.75,29.8714,-0.3297,33.028,-89.7401,29.4931
1998-04-14,14.94,-13440695.0499,-1182094.1034,19.8059,25.1365,-1.2919,95.0,0.0,-95.0,27.0144,29.8695,32.7246,0.9082,-38.6207,-5.5496,28.7113,4.6464,30.0983,25.2577,38.6632,0.3563,-7.4754,0.6247,0.9939,30.8176,1.0,31.2563,-0.9588,-0.0363,-0.9951,-1.7857,-1.2919,0.4938,2.1855,14.3503,44.0388,29.875,30.38,23.0644,7.5191,-3.87,5.4843,25886800.0,21.0162,6.8514,-4.197,-11.4667,0.8853,47.2252,32.4783,29.8695,17.4719,39.8042,39.8042,100.0,100.0,40.438,,28.3849,2.07,29.7815,-0.3419,45.6672,-58.3333,29.4757
1998-04-15,15.19,-12231663.8499,62267.0301,18.917,24.0065,-1.0423,90.0,0.0,-90.0,27.0922,29.7885,32.4848,0.104,23.7359,-2.6218,28.8945,2.0276,30.1252,24.8517,46.8488,-2.3173,-6.6725,0.7296,0.9995,30.6012,1.0,31.2428,-0.9368,0.0879,-0.8489,-1.6706,-1.0423,0.6283,2.2471,14.5106,50.7949,29.875,30.19,22.1696,7.1432,-1.62,5.3301,29761900.0,23.0872,7.4388,-3.401,-5.0625,0.9494,48.6891,32.2744,29.7885,38.7548,68.0434,68.0434,87.4636,100.0,73.7714,,28.7406,1.25,29.7515,-0.3483,46.2776,-46.6192,29.5243
1998-04-16,14.28,-14690704.5906,-216758.8355,18.2513,23.0224,-0.8281,85.0,55.0,-30.0,27.0338,29.632,32.2302,-0.8889,-41.5127,-11.9773,28.7277,5.6042,29.9761,24.262,50.9863,-3.5415,-1.3643,0.777,0.9945,30.3252,1.0,31.1654,-0.9234,0.0535,-0.8699,-1.54,-0.8281,0.7119,2.3091,14.6511,51.2757,29.875,30.19,24.2892,7.906,-3.13,5.7259,26875200.0,21.7112,7.0669,-2.7205,-9.8769,0.9012,44.0114,32.0786,29.632,60.601,73.9553,73.9553,34.4023,43.5295,81.1765,,28.5726,1.94,29.7168,-0.3548,44.7405,-79.0036,29.4073
1998-04-17,14.125,-15040031.0274,-422349.7526,17.7978,22.4236,-0.6744,80.0,50.0,-30.0,27.0216,29.4445,31.8674,-0.5057,-82.2451,-13.4678,28.5335,9.1798,29.8117,23.8656,45.1409,-3.11,2.7926,0.7088,1.0,30.0462,1.0,31.0593,-0.919,0.0178,-0.9011,-1.4058,-0.6744,0.7313,2.3715,14.7871,48.8133,29.875,30.19,25.3859,8.0707,-3.75,5.6533,24537400.0,21.1171,6.7135,-2.2319,-11.7188,0.8828,43.2661,31.8907,29.4445,63.6918,49.0768,49.0768,25.3644,22.4738,55.3344,,28.3661,0.87,29.6515,-0.3618,49.6888,-84.5196,29.2757
1998-04-20,14.75,-13277376.7064,92784.8609,16.9838,21.7336,-0.6978,75.0,45.0,-30.0,27.02,29.3945,31.769,0.7716,-18.7448,-5.8592,28.5987,1.518,29.782,23.2621,11.4406,-1.6757,5.5383,0.1984,0.8333,29.7921,1.0,31.0441,-0.8983,0.0827,-0.8156,-1.2708,-0.6978,0.573,2.4343,14.9342,52.9,29.875,30.19,24.0936,7.6672,-1.0,5.4176,27392900.0,23.373,7.4379,-2.3234,-3.2787,0.9672,47.0704,31.7102,29.3945,53.9107,38.7,38.7,56.3333,70.1513,45.3849,,28.5331,1.62,29.5744,-0.3654,55.3909,-62.2776,29.281
1998-04-21,14.75,-13277376.7064,295086.7609,16.1442,21.2344,-0.714,70.0,40.0,-30.0,27.0109,29.3665,31.7221,-0.13,8.7636,-5.8592,28.6602,0.1914,29.7552,22.3777,-26.6948,0.5762,5.2361,-0.4492,0.3141,29.582,1.0,31.0332,-0.8665,0.1272,-0.7394,-1.1439,-0.714,0.43,2.4975,15.0798,56.163,29.875,30.19,23.3221,7.2838,-0.56,5.3162,27392900.0,23.233,7.256,-2.3881,-1.8629,0.9814,47.0704,31.537,29.3665,44.4798,45.6626,45.6626,55.2901,70.1513,54.2588,,28.6809,1.0,29.4807,-0.366,56.044,-62.2776,29.291
1998-04-22,15.875,-10105815.0785,1360153.8052,16.0951,21.0772,-0.6162,65.0,35.0,-30.0,26.97,29.5195,32.069,0.6715,113.1327,6.6283,29.1264,15.1633,29.9452,21.3832,-8.8132,1.9564,1.0535,-0.1532,0.5904,29.5167,1.0,31.0531,-0.7916,0.2999,-0.4917,-1.0112,-0.6162,0.395,2.5613,15.2465,63.1247,29.875,30.19,20.899,6.9196,3.06,5.2343,33016700.0,28.3698,9.3932,-2.0664,10.6657,1.1067,53.3142,27.38,29.5195,49.8308,65.1299,65.1299,83.7662,100.0,80.1009,,29.3949,3.44,29.4149,-0.358,57.1834,-22.242,29.518
1998-04-23,15.315,-15654670.7486,-93332.2813,16.0485,20.9371,-0.5369,60.0,30.0,-30.0,26.9846,29.579,32.1734,-0.3505,99.959,0.4213,29.3286,15.1633,30.0104,20.6193,21.3933,0.9432,-2.4127,0.3648,0.9163,29.5237,1.0,31.0486,-0.7095,0.3281,-0.3814,-0.8834,-0.5369,0.3465,2.6255,15.4004,62.5666,29.875,30.19,19.6849,6.5736,1.19,5.471,26116200.0,26.7217,8.9235,-1.8035,4.0421,1.0404,50.2106,27.4312,29.579,58.9953,66.1934,66.1934,59.5238,69.1133,79.7549,,29.6955,1.94,29.3753,-0.3466,48.4536,-42.1708,29.6238
1998-04-24,15.72,-12605170.7486,290839.9816,16.0043,20.8341,-0.2772,55.0,25.0,-30.0,26.9871,29.6945,32.4019,0.8617,85.9683,4.6469,29.6529,15.1633,30.1465,19.9799,64.0226,-0.5006,-0.9127,0.899,0.9454,29.61,1.0,31.056,-0.6128,0.3868,-0.226,-0.7421,-0.2772,0.4648,2.6902,15.5608,64.0486,29.875,30.19,19.1185,6.2449,2.31,5.2131,29165700.0,25.9527,8.4773,-0.9317,7.93,1.0793,52.3234,27.4819,29.6945,68.074,72.8987,72.8987,75.406,84.1328,84.4153,,30.155,0.94,29.3823,-0.3302,50.42,-27.758,29.801
1998-04-27,14.905,-14305117.7183,-119330.8541,15.5996,20.6622,-0.0422,50.0,20.0,-30.0,27.0462,29.735,32.4238,-0.8106,21.8729,-3.9838,29.6388,7.9107,30.1145,19.2737,97.7177,-0.0555,1.0896,0.9909,0.6057,29.7235,1.0,31.0463,-0.5366,0.3049,-0.2317,-0.6032,-0.0422,0.561,2.7552,15.7033,63.6908,29.875,30.19,20.8825,6.8727,0.81,5.5386,26429200.0,24.4702,8.0535,-0.1421,2.7931,1.0279,48.0081,27.5321,29.735,63.9277,52.6909,52.6909,23.1429,15.0179,56.088,,30.1095,1.88,29.4171,-0.3149,51.1542,-56.7616,29.812
1998-04-28,15.125,-14401807.08,-307044.5516,15.2151,20.4988,0.1758,45.0,15.0,-30.0,27.1868,29.8225,32.4582,-0.266,28.8626,-1.6028,29.7087,7.9107,30.1274,18.5741,118.2045,0.4702,1.9852,0.8813,0.289,29.754,1.0,31.0355,-0.469,0.2705,-0.1984,-0.4679,0.1758,0.6437,2.8207,15.8487,66.3822,29.875,30.19,20.273,6.5291,1.75,5.3405,27944000.0,23.756,7.6508,0.5925,6.1404,1.0614,49.1986,27.5817,29.8225,56.6567,44.3806,44.3806,34.593,22.437,40.5292,,30.1861,0.94,29.4632,-0.2991,52.5047,-48.9324,29.861
1998-04-29,15.19,-13604126.28,-102115.8504,14.7285,19.6401,0.351,40.0,10.0,-30.0,27.2664,29.8885,32.5106,-0.096,22.1248,-0.8843,29.7944,5.4833,30.1514,18.0277,156.1187,1.7501,1.7096,0.4048,-0.3603,29.6988,1.0,31.0284,-0.4071,0.2474,-0.1597,-0.3369,0.351,0.6878,2.8866,15.9941,62.1266,29.875,30.19,20.4507,6.5126,1.32,5.2575,29899100.0,22.8235,7.2683,1.1826,4.5423,1.0454,49.5578,27.6309,29.8885,42.1673,29.4305,29.4305,30.5556,35.9123,24.4557,,30.2821,1.25,29.4967,-0.2828,52.095,-46.6192,29.9141
1998-04-30,15.53,-12544237.3911,328239.2511,14.4833,18.9977,0.3581,35.0,5.0,-30.0,27.3416,29.8415,32.3414,0.4306,59.6088,2.8963,29.9932,9.8227,30.238,17.6759,180.309,1.9694,-0.7783,-0.0054,-0.7109,29.6607,1.0,31.0287,-0.3404,0.267,-0.0734,-0.2222,0.3581,0.5803,2.9528,16.1447,58.3688,29.75,30.19,19.5215,6.187,-0.94,5.117,31806900.0,23.7743,7.5348,1.2031,-2.9375,0.9706,51.4481,27.6796,29.8415,40.7771,48.5203,48.5203,80.4124,79.7167,46.022,,30.5361,1.44,29.541,-0.2644,55.0244,-34.5196,30.0257
1998-05-01,15.625,-11551495.335,790326.1513,14.2502,18.3875,0.361,30.0,0.0,-30.0,27.3455,29.8385,32.3315,0.1121,75.6335,3.9549,30.2001,9.8227,30.3344,17.4848,195.427,1.1032,-1.9417,-0.266,-0.8697,29.6987,1.0,31.0297,-0.2702,0.2805,0.0103,-0.1045,0.361,0.4655,3.0196,16.2958,52.7211,29.75,29.94,18.8516,5.8776,-0.06,5.0028,33118300.0,22.9584,7.1581,1.21,-0.1916,0.9981,51.9775,27.7278,29.8385,48.6562,68.0177,68.0177,93.0851,100.0,71.8763,,30.7912,1.07,29.6438,-0.2442,52.5395,-24.4141,30.1599
1998-05-04,15.905,-12946797.2458,463554.1705,14.516,17.9614,0.5288,25.0,100.0,75.0,27.3164,29.854,32.3916,0.3185,135.6177,7.0972,30.4806,19.5654,30.4749,17.3377,201.8446,0.2384,-2.1079,-0.3721,-0.9194,29.8309,1.0,31.0341,-0.1921,0.3125,0.1204,0.0336,0.5288,0.4952,3.0867,16.4509,59.8821,29.78,30.13,17.8682,5.5838,0.31,4.9252,36961500.0,26.561,8.3002,1.7661,0.9841,1.0098,53.5486,27.7755,29.854,65.7172,80.6136,80.6136,68.3432,100.0,93.2389,,31.142,1.63,29.7955,-0.2213,54.2704,-19.4545,30.3476
1998-05-05,16.0,-12698066.8111,366874.9376,14.7414,17.8862,0.7259,20.0,95.0,75.0,27.2385,29.9385,32.6385,0.3623,123.5729,8.1701,30.7567,19.0239,30.6201,17.2023,200.4612,-0.6491,-0.757,-0.3496,-0.9097,30.0356,1.0,31.0494,-0.1096,0.3301,0.2205,0.1827,0.7259,0.5432,3.1543,16.6064,58.7112,29.875,30.13,17.2677,5.3646,1.69,4.8668,39821900.0,25.3811,7.8852,2.4152,5.5757,1.0558,54.0851,27.8776,29.9385,75.6985,78.4643,78.4643,73.9645,100.0,100.0,,31.4736,1.38,29.988,-0.1962,51.5139,-16.0,30.552
1998-05-06,15.75,-12798572.4714,261993.0015,14.8396,17.8406,0.7772,15.0,90.0,75.0,27.4017,30.0915,32.7813,-0.4717,89.4139,4.8167,30.9033,16.706,30.7039,17.1909,195.848,-0.2878,0.9105,-0.2731,-0.8733,30.2513,1.0,31.0649,-0.0364,0.2928,0.2565,0.3287,0.7772,0.4485,3.2223,16.7553,60.3651,29.875,30.13,17.4867,5.3463,3.06,4.8651,38046300.0,24.5012,7.4909,2.5759,10.7595,1.1076,52.4084,27.9777,30.0915,74.7336,65.123,65.123,53.0612,36.4144,78.8048,,31.6087,1.06,30.1856,-0.1715,57.1364,-25.0909,30.7007
1998-05-07,15.5,-14035490.1185,-198295.4966,14.8434,17.7617,0.8276,10.0,85.0,75.0,27.7047,30.2415,32.7783,-0.4202,69.4011,1.5044,30.938,14.9156,30.7321,17.312,197.0497,0.2338,1.2801,-0.2932,-0.8834,30.4095,1.0,31.0628,0.0193,0.2226,0.2418,0.4515,0.8276,0.3761,3.2907,16.8978,62.063,29.875,30.13,17.4269,5.269,3.0,4.8883,36229100.0,23.5368,7.1164,2.7361,10.7143,1.1071,50.7522,28.0757,30.2415,64.9595,51.2913,51.2913,26.8482,0.0,45.4715,,31.5822,1.19,30.3565,-0.1487,53.9967,-34.1818,30.7872
1998-05-08,16.0,-12053290.1185,262131.5267,14.6995,17.6516,0.8484,5.0,80.0,75.0,28.0809,30.454,32.8271,0.6267,77.5617,7.6485,31.1484,11.9657,30.8529,17.4858,202.1995,0.7968,1.0765,-0.3778,-0.9219,30.5321,1.0,31.1099,0.0769,0.2305,0.3074,0.5504,0.8484,0.298,3.3595,17.0488,65.7547,30.065,30.13,17.5876,5.3156,4.25,4.7332,38211300.0,22.3687,6.7606,2.805,15.3153,1.1532,53.8242,28.1718,30.454,54.6864,47.6449,47.6449,63.0252,92.174,42.8628,,31.8123,1.5,30.5086,-0.1252,57.6926,-16.0,30.9547
1998-05-11,15.44,-14001743.4518,-193304.5269,14.6567,17.2313,0.8858,0.0,75.0,75.0,28.4674,30.5915,32.7156,-0.7467,57.3775,0.2741,31.1252,13.8432,30.8555,17.6646,207.6116,1.0394,0.2489,-0.4635,-0.9543,30.6482,1.0,31.1038,0.1147,0.1512,0.2659,0.6293,0.8858,0.2565,3.4286,17.1871,62.059,30.125,30.345,16.7144,5.0498,2.75,4.9025,35854300.0,22.0856,6.6725,2.9302,9.776,1.0978,50.137,28.266,30.5915,44.9469,35.9046,35.9046,17.8404,0.0,30.7247,,31.7025,1.5,30.6369,-0.1047,50.2957,-39.4477,30.9953
1998-05-12,15.03,-15178352.9756,-736421.8948,13.9925,16.4547,0.8262,0.0,70.0,70.0,28.487,30.6005,32.714,-0.5952,-33.4855,-4.7544,30.9552,1.3722,30.7797,17.8193,213.2022,1.0154,-0.6167,-0.5476,-0.9789,30.7574,1.0,31.0985,0.1248,0.0402,0.165,0.6821,0.8262,0.1441,3.4981,17.3158,53.3179,30.125,30.38,20.2995,6.1673,0.18,5.0638,29677100.0,20.8643,6.3389,2.738,0.6024,1.006,47.6228,28.3583,30.6005,39.4675,34.853,34.853,23.6934,0.0,30.7247,,31.3923,1.68,30.7482,-0.0891,44.9707,-56.4,30.9447
1998-05-13,14.75,-16485784.9756,-1307659.9185,13.3318,15.7916,0.8315,10.0,65.0,55.0,28.3905,30.5565,32.7225,-0.6667,-71.6994,-8.0684,30.7064,0.7784,30.6578,17.8989,226.7263,0.5462,-1.5772,-0.7281,-0.9995,30.7957,1.0,31.0832,0.1077,-0.0683,0.0394,0.7347,0.8315,0.0968,3.5678,17.4377,47.9019,30.125,30.38,20.0218,5.9289,-0.88,5.0291,27026900.0,20.3359,6.022,2.7585,-2.8966,0.971,45.9658,28.4487,30.5565,28.9188,15.9988,15.9988,6.4626,0.0,0.0,,30.9869,0.75,30.8481,-0.0791,46.0419,-67.6,30.8399
1998-05-14,14.28,-17641778.524,-1790286.1556,13.0078,15.4028,0.686,5.0,60.0,55.0,28.3905,30.5565,32.7225,-0.7097,-142.3173,-13.393,30.3212,6.8518,30.458,17.9178,244.6171,-0.2211,-1.2404,-0.9035,-0.942,30.7869,1.0,31.0727,0.0592,-0.1938,-0.1345,0.7708,0.686,-0.0848,3.6377,17.5489,48.0314,30.125,30.38,22.4345,6.5625,0.0,5.131,24270300.0,19.5573,5.7209,2.2756,0.0,1.0,43.3035,32.88,30.5565,20.818,11.6024,11.6024,4.6512,0.0,0.0,,30.4073,1.12,30.9253,-0.0761,41.5716,-86.4,30.6497
1998-05-15,13.19,-23773625.524,-3776013.1021,13.4189,15.2013,0.415,100.0,55.0,-45.0,27.8019,30.463,33.1241,-0.81,-244.2768,-24.1216,29.5944,21.2298,30.0697,18.0194,268.1235,-0.1971,-0.728,-0.9995,-0.7299,30.6973,1.0,30.9918,-0.0412,-0.4019,-0.4431,0.7582,0.415,-0.3432,3.7077,17.6372,44.9037,29.19,29.565,27.7893,8.3644,-1.87,5.7151,17222200.0,18.0563,5.4348,1.3794,-6.6195,0.9338,37.9392,32.835,30.463,10.676,4.4268,4.4268,2.1667,0.0,0.0,,29.3662,2.31,30.9355,-0.0844,36.1791,-98.0392,30.252
1998-05-18,13.5,-24550598.8574,-4492300.8133,13.8094,14.9768,0.1055,95.0,50.0,-45.0,27.2996,30.338,33.3764,-0.0867,-201.8864,-19.6832,29.0828,21.2298,29.7773,18.0399,288.685,-0.4165,-1.751,-0.9473,-0.4433,30.5217,1.0,30.8931,-0.1591,-0.4713,-0.6304,0.6892,0.1055,-0.5837,3.7778,17.7308,44.9012,29.19,29.565,26.3516,7.9461,-2.5,5.5935,20289200.0,17.1222,5.1631,0.3511,-8.4746,0.9153,40.1584,32.7033,30.338,7.8331,7.4701,7.4701,15.5925,22.9175,7.6392,,28.678,1.56,30.8746,-0.099,38.0385,-88.6878,29.9221
1998-05-19,13.25,-25746258.6207,-4757373.8187,14.3149,15.205,-0.2276,100.0,45.0,-55.0,26.7315,30.188,33.6445,-0.5917,-190.1059,-22.0494,28.5545,23.9179,29.4652,17.8682,304.0593,-1.309,-2.0806,-0.8285,-0.1898,30.3108,1.0,30.7625,-0.2892,-0.5206,-0.8098,0.5776,-0.2276,-0.8052,3.848,17.8185,41.641,29.19,29.44,26.334,7.9888,-3.0,5.733,17360700.0,16.1684,4.9049,-0.7589,-10.1695,0.8983,38.9753,32.5742,30.188,7.3072,10.0248,10.0248,12.3153,12.9085,11.942,,27.9925,1.69,30.7428,-0.1193,31.4566,-92.7326,29.5566
1998-05-20,13.28,-22275852.9064,-3329104.2464,15.0821,15.5653,-0.5374,100.0,40.0,-60.0,26.2106,29.9285,33.6464,-0.1086,-176.0472,-21.5969,28.1142,29.6603,29.1885,17.811,-43.6893,-1.824,-1.5713,-0.6907,0.0229,30.0634,1.0,30.4347,-0.4186,-0.5177,-0.9363,0.4259,-0.5374,-0.9634,3.9183,17.906,33.6093,29.19,28.94,28.0977,8.5894,-5.19,5.7635,21793700.0,15.2428,4.6597,-1.7995,-16.3465,0.8365,39.2016,32.377,29.9285,13.2658,22.3026,22.3026,39.0,23.5329,19.7863,,27.4577,1.75,30.5434,-0.1432,39.4241,-80.203,29.2111
1998-05-21,12.875,-24023259.358,-2998159.27,15.811,15.9076,-0.8802,95.0,35.0,-60.0,25.5641,29.6845,33.8049,-0.8065,-147.8587,-25.521,27.5927,29.6603,28.861,18.231,-32.6292,-2.3304,-1.7508,-0.5392,0.2142,29.8196,1.0,30.091,-0.5528,-0.5367,-1.0894,0.2339,-0.8802,-1.114,3.9886,17.9844,24.1009,28.875,28.94,27.2258,8.1599,-4.88,5.8281,19438500.0,14.7698,4.4267,-2.9648,-15.9321,0.8407,37.2395,32.0819,29.6845,19.0416,24.7974,24.7974,23.0769,0.0,12.1471,,26.8233,0.93,30.2985,-0.1712,36.4336,-90.4822,28.8131
1998-05-22,12.78,-24222124.7786,-2653488.1162,16.6635,16.1316,-1.2598,90.0,30.0,-60.0,24.9839,29.3905,33.7971,-0.3551,-135.6787,-26.4302,27.1147,32.8608,28.5466,18.7767,-27.057,-3.1869,-0.6681,-0.4549,0.3081,29.5901,1.0,29.6139,-0.6847,-0.5275,-1.2121,-0.0045,-1.2598,-1.2553,4.059,18.0601,24.3441,28.78,28.94,28.1692,8.3219,-5.88,5.7872,16398700.0,14.2349,4.2054,-4.2601,-18.7023,0.813,36.7849,31.7986,29.3905,24.7138,27.0415,27.0415,19.0476,0.0,7.8443,,26.2705,1.07,29.9916,-0.202,37.4027,-92.8934,28.4203
1998-05-26,12.78,-25477582.2254,-2670723.8212,17.3367,16.2759,-1.6097,85.0,25.0,-60.0,24.473,29.178,33.883,-0.4681,-109.5804,-26.4302,26.7093,30.1273,28.2622,19.2752,-17.4349,-2.8818,1.5395,-0.2996,0.4628,29.3557,1.0,29.3007,-0.8066,-0.4878,-1.2944,-0.2752,-1.6097,-1.3345,4.1293,18.1351,27.531,28.78,28.94,27.2563,7.9058,-4.25,5.6817,16398700.0,14.6354,4.2451,-5.4623,-14.257,0.8574,36.7849,31.5267,29.178,24.2732,20.9808,20.9808,20.8178,0.0,0.0,,25.836,0.94,29.6314,-0.2341,36.5291,-92.8934,28.0555
1998-05-27,12.375,-25135006.2254,-2325980.2623,18.3493,16.5389,-2.0312,100.0,20.0,-80.0,23.8507,28.903,33.9553,-0.4,-123.4762,-30.4413,26.22,37.5885,27.9277,19.7718,-13.5297,-1.9913,1.8264,-0.2339,0.5221,29.1294,1.0,28.7977,-0.9271,-0.4817,-1.4088,-0.5933,-2.0312,-1.4379,4.1997,18.2013,24.252,28.375,28.47,30.5987,8.8905,-5.5,5.8773,13104700.0,13.8799,4.0328,-6.9355,-18.1818,0.8182,34.7794,31.2656,28.903,23.287,21.8387,21.8387,25.6506,0.0,0.0,,25.2899,1.5,29.2131,-0.2684,41.9352,-92.1769,27.6338
1998-05-28,11.905,-26904734.2254,-2536591.3279,19.4169,16.9501,-2.4015,100.0,15.0,-85.0,23.1114,28.5745,34.0376,-0.57,-124.3745,-34.7846,25.6357,39.7005,27.5355,20.1759,-5.8437,-1.5256,1.4736,-0.1018,0.6314,28.8619,1.0,28.1336,-1.0531,-0.5042,-1.5573,-0.9363,-2.4015,-1.4652,4.27,18.2574,24.1471,27.905,28.255,30.9026,8.876,-6.57,6.0391,10339500.0,13.3386,3.8312,-8.2618,-21.6261,0.7837,32.6077,30.9054,28.5745,20.1189,17.5372,17.5372,6.1433,0.0,0.0,,24.6203,1.12,28.7448,-0.3061,40.2719,-98.0541,27.1488
