date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD_Hist,MACD,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-04-01,0.477,-8400.0,-731.8568,19.3287,23.4388,0.0049,90.0,85.0,-5.0,4.6182,5.5614,5.0898,0.0,-164.9116,-13.9601,4.9385,6.8169,5.0122,18.0939,,0.0063,0.1283,,,,0.0,5.0622,-0.001,-0.0655,-0.0666,0.0913,-0.0864,0.0049,0.2537,1.9963,30.5978,4.9375,4.9375,49.1984,1.6014,-0.62,3.5443,-4000.0,42.9188,1.397,0.0963,-11.8095,0.8819,43.0199,5.3812,5.0898,0.5333,33.6,0.5333,0.8,0.6081,0.9121,,4.8585,0.0,5.141,0.013,27.8495,-99.2,5.0293
1998-04-02,0.477,-8400.0,-679.8407,18.7031,23.0839,-0.0518,85.0,80.0,-5.0,4.5531,5.5645,5.0588,0.0,-137.9381,-13.9601,4.8762,6.8169,4.9758,17.7792,,0.1116,-0.0429,,,,0.0,5.0432,-0.0184,-0.0695,-0.0879,0.0719,-0.1237,-0.0518,0.2626,2.0226,30.5978,4.9375,4.9375,49.1984,1.5213,-0.62,3.3671,-4000.0,42.9188,1.3271,-1.027,-11.8095,0.8819,43.0199,5.3636,5.0588,0.8,11.6444,0.8,0.8,0.9121,0.9121,,4.7804,0.0,5.1198,-0.0079,30.941,-99.2,4.9855
1998-04-03,0.5152,-8400.0,-596.7577,18.0695,22.7271,-0.0919,80.0,75.0,-5.0,4.5478,5.5448,5.0463,0.0,-17.7587,-0.5409,4.8901,6.0316,4.9781,17.5753,299.4163,0.0297,-0.493,-0.8711,-0.2686,5.0935,1.0,5.0426,-0.0295,-0.0445,-0.0741,0.0491,-0.141,-0.0919,0.2715,2.0524,41.3419,4.9375,4.9375,43.6948,1.4452,-0.25,3.332,-2000.0,49.3042,1.6308,-1.8142,-4.7619,0.9524,49.7295,5.3463,5.0463,33.8667,11.7333,33.8667,100.0,33.9414,100.0,,4.8139,0.37,5.0997,-0.0246,42.1933,-40.0,4.9799
1998-04-06,0.5409,-5100.0,541.4815,17.8379,22.2057,-0.1207,75.0,100.0,25.0,4.5478,5.5448,5.0463,0.0,50.4538,7.2287,4.9478,13.4372,5.004,17.5747,296.9144,-0.2934,-0.6354,-0.8917,-0.3104,5.0818,1.0,5.0435,-0.0321,-0.0103,-0.0425,0.0253,-0.146,-0.1207,0.2806,2.0844,53.6695,4.9375,4.9375,40.4746,1.373,0.0,3.2528,1300.0,53.0404,1.7992,-2.3703,0.0,1.0,53.6143,5.3294,5.0463,66.9333,33.8667,66.9333,100.0,66.9707,100.0,,4.9076,0.25,5.083,-0.0333,51.3604,-0.0,4.9993
1998-04-07,0.5152,-5100.0,957.8992,17.392,21.5974,-0.1007,70.0,95.0,25.0,4.5597,5.5454,5.0525,0.0,-17.244,-0.8377,4.9524,8.9194,5.0036,17.956,-43.9559,-0.5326,-0.117,-0.6941,0.0182,5.0831,0.0,5.0431,-0.0331,-0.004,-0.0372,0.0047,-0.1054,-0.1007,0.2897,2.1135,75.9608,4.9375,4.9375,41.1604,1.4293,0.125,3.4946,1200.0,49.2219,1.7093,-1.9807,2.5641,1.0256,49.5811,5.3128,5.0525,86.5591,62.453,86.5591,59.6774,87.3102,61.9307,,4.9206,0.25,5.066,-0.0403,44.7622,-40.0,4.9949
1998-04-08,0.5152,-5100.0,1041.1701,16.9683,21.271,-0.1119,65.0,90.0,25.0,4.5713,5.5458,5.0585,0.0,-19.8317,-0.8377,4.9566,8.9194,5.0033,18.8295,-25.6221,-0.4006,0.4097,-0.4324,0.3318,5.0822,0.0,5.0428,-0.033,0.0005,-0.0326,-0.0195,-0.0925,-0.1119,0.299,2.1424,75.9608,4.9375,4.9375,41.1604,1.3579,0.12,3.3199,1200.0,49.2219,1.6238,-2.2055,2.459,1.0246,49.5811,5.2965,5.0585,73.1183,75.5369,73.1183,59.6774,74.6205,61.9307,,4.932,0.0,5.0454,-0.0457,61.769,-40.0,4.9899
1998-04-09,0.5152,-5100.0,980.5837,16.5659,20.961,-0.1049,60.0,85.0,25.0,4.5664,5.5257,5.046,0.0,-16.1718,-0.8377,4.9605,8.9194,5.003,19.4105,-10.0091,-0.237,0.7373,-0.1738,0.5734,5.0751,0.0,5.0422,-0.0321,0.0035,-0.0286,-0.0463,-0.0586,-0.1049,0.3084,2.171,75.5159,4.9375,4.9375,41.1604,1.29,-0.25,3.1539,1200.0,49.2219,1.5426,-2.0709,-4.7619,0.9524,49.5811,5.2806,5.046,39.7849,66.4875,39.7849,0.0,41.2872,0.0,,4.9419,0.0,5.0191,-0.0497,62.4037,-40.0,4.9843
1998-04-13,0.528,-2900.0,1566.6544,16.3857,20.7675,-0.1105,55.0,80.0,25.0,4.5677,5.5119,5.0398,1.0,16.3732,3.4001,4.9867,12.9624,5.0146,19.3514,-0.2564,0.1,0.9613,-0.0045,0.7039,5.0653,0.0,5.0429,-0.0288,0.0135,-0.0152,-0.0696,-0.0409,-0.1105,0.3178,2.2005,79.5475,4.9375,4.9375,39.5019,1.2255,-0.125,3.0451,3400.0,51.2678,1.5905,-2.1837,-2.381,0.9762,51.7001,5.265,5.0398,36.5591,49.8208,36.5591,50.0,38.1559,52.5369,,4.9831,0.125,4.9917,-0.0505,63.0977,-20.0,4.9918
1998-04-14,0.5152,-2900.0,1663.9874,16.2146,20.5838,-0.1217,50.0,75.0,25.0,4.565,5.4896,5.0273,0.0,-9.8463,-0.9803,4.9867,12.9624,5.0132,19.1197,8.907,0.4474,0.4029,0.1548,0.8081,5.0534,0.0,5.0423,-0.0259,0.0114,-0.0145,-0.0899,-0.0318,-0.1217,0.3274,2.2285,77.8286,4.9375,4.9375,37.8947,1.1642,-0.25,3.0902,3100.0,49.1819,1.511,-2.41,-4.7619,0.9524,49.5098,5.2497,5.0273,16.6667,31.0036,16.6667,0.0,17.5123,0.0,,4.9847,0.125,4.9677,-0.051,58.7297,-40.0,4.9881
1998-04-15,0.5152,-2900.0,1552.5339,16.052,20.4092,-0.1329,45.0,70.0,25.0,4.5639,5.4657,5.0148,0.0,-5.4105,-0.9803,4.9868,12.9624,5.0119,19.322,21.1789,0.3798,-0.2786,0.3613,0.9148,5.0483,0.0,5.0417,-0.0235,0.0097,-0.0138,-0.1052,-0.0277,-0.1329,0.337,2.2562,77.8286,4.9375,4.9375,37.8947,1.106,-0.25,2.9357,3100.0,49.1819,1.4354,-2.6371,-4.7619,0.9524,49.5098,5.2347,5.0148,16.6667,23.2975,16.6667,0.0,17.5123,0.0,,4.9863,0.0,4.9527,-0.0511,47.475,-40.0,4.9855
1998-04-16,0.5152,-2900.0,1365.7998,15.8975,20.2433,-0.1065,40.0,65.0,25.0,4.5645,5.4401,5.0023,0.0,-0.3273,-0.9803,4.987,12.9624,5.0108,19.5027,36.1321,0.1577,-0.4198,0.5896,0.988,5.0485,0.0,5.0412,-0.0214,0.0083,-0.0131,-0.1113,0.0048,-0.1065,0.3467,2.2837,77.8286,4.9375,4.9375,37.8947,1.0507,-0.25,2.7889,3100.0,49.1819,1.3636,-2.1105,-4.7619,0.9524,49.5098,5.22,5.0023,0.0,11.1111,0.0,0.0,0.0,0.0,,4.9878,0.0,4.9468,-0.051,33.1893,-40.0,4.984
1998-04-17,0.5152,-2900.0,1165.245,15.7507,19.6764,-0.0803,35.0,60.0,25.0,4.567,5.4126,4.9898,0.0,5.5004,-0.9803,4.9873,12.9624,5.0098,19.2221,56.7513,0.0346,-0.2718,0.8363,0.979,5.0424,0.0,5.0406,-0.0196,0.0072,-0.0124,-0.11,0.0297,-0.0803,0.3566,2.3108,77.8286,4.9375,4.9375,37.8947,0.9982,-0.25,2.6494,3100.0,49.1819,1.2955,-1.5894,-4.7619,0.9524,49.5098,5.2056,4.9898,0.0,5.5556,0.0,0.0,0.0,0.0,,4.9892,0.0,4.9498,-0.0506,47.475,-40.0,4.9838
1998-04-20,0.5152,-2900.0,977.2685,15.6113,19.434,-0.0398,30.0,55.0,25.0,4.5765,5.4156,4.996,0.0,2.7488,-0.9803,4.9877,12.9624,5.0088,18.6388,75.956,0.0067,-0.1049,0.9701,0.8576,5.0302,0.0,5.0403,-0.018,0.0063,-0.0117,-0.101,0.0612,-0.0398,0.3665,2.3377,80.661,4.9375,4.9375,37.8947,0.9482,0.125,2.517,3100.0,49.1819,1.2307,-0.7899,2.5641,1.0256,49.5098,5.1915,4.996,0.0,0.0,0.0,0.0,33.3333,100.0,,4.9906,0.0,4.9585,-0.05,55.0314,-40.0,4.9848
1998-04-21,0.5152,-2900.0,811.5264,15.4789,18.9963,0.0006,25.0,50.0,25.0,4.5804,5.3867,4.9835,0.0,9.3259,-0.9803,4.9881,12.9624,5.008,17.9929,100.3839,0.0096,-0.0832,0.9836,0.5681,5.012,0.0,5.0395,-0.0166,0.0056,-0.011,-0.0898,0.0904,0.0006,0.3765,2.3643,77.6879,4.9375,4.9375,37.8947,0.9008,-0.25,2.3911,3100.0,49.1819,1.1692,0.0126,-4.7619,0.9524,49.5098,5.1776,4.9835,0.0,0.0,0.0,0.0,66.6667,100.0,,4.9919,0.0,4.9637,-0.0492,54.9785,-40.0,4.9852
1998-04-22,0.5152,-2900.0,669.9477,15.353,18.7399,0.0102,20.0,45.0,25.0,4.5794,5.3846,4.982,0.0,10.1772,-0.9803,4.9886,12.9624,5.0072,17.3994,133.1249,-0.039,-0.0529,0.7299,0.0327,4.9968,0.0,5.0393,-0.0153,0.005,-0.0103,-0.0762,0.0864,0.0102,0.3865,2.3907,78.367,4.9375,4.9375,37.8947,0.8558,-0.031,2.2716,3100.0,49.1819,1.1107,0.2041,-0.6162,0.9938,49.5098,5.1641,4.982,0.0,0.0,0.0,0.0,100.0,100.0,,4.993,0.0,4.969,-0.0482,25.5402,-40.0,4.9867
1998-04-23,0.528,-100.0,1442.0339,15.5064,18.6328,0.0046,15.0,40.0,25.0,4.5863,5.3652,4.9757,1.0,56.7872,4.7952,5.0117,18.4209,5.0184,16.8924,171.6635,-0.0326,0.0031,0.145,-0.5971,4.985,0.0,5.0403,-0.0122,0.0125,0.0003,-0.064,0.0687,0.0046,0.3967,2.418,80.8621,4.9375,4.9375,35.8083,0.813,-0.125,2.2273,5900.0,51.9797,1.1802,0.0925,-2.381,0.9762,52.3976,5.1508,4.9757,33.3333,11.1111,33.3333,100.0,100.0,100.0,,5.0265,0.125,4.9757,-0.045,83.9598,-20.0,5.0004
1998-04-24,0.5409,1100.0,2008.6115,15.9048,18.6574,0.0255,10.0,100.0,90.0,4.5863,5.3652,4.9757,1.0,104.3505,10.2015,5.0543,23.4729,5.0405,16.4686,194.2341,-0.0356,0.0151,-0.2459,-0.8593,4.979,1.0,5.0411,-0.0061,0.0246,0.0186,-0.0489,0.0744,0.0255,0.4069,2.4464,82.5273,4.9375,4.9375,32.089,0.7724,0.0,2.3036,7100.0,51.7741,1.2462,0.5078,0.0,1.0,55.1008,4.5,4.9757,66.6667,33.3333,66.6667,100.0,100.0,100.0,,5.0864,0.25,4.9869,-0.038,83.6028,-0.0,5.0265
1998-04-27,0.5152,2072.4138,2367.1966,15.5711,18.1257,0.0351,5.0,95.0,90.0,4.5943,5.3322,4.9632,-0.3842,6.2461,-1.5662,5.0457,9.232,5.0366,16.1141,235.6992,-0.0194,0.0565,-0.8261,-0.9826,4.9787,1.0,5.0404,-0.0023,0.015,0.0127,-0.0315,0.0666,0.0351,0.4173,2.4719,63.8325,4.9375,4.9375,35.3028,0.9837,-0.25,2.7979,2900.0,42.4841,1.1838,0.7009,-4.7619,0.9524,49.2169,4.5075,4.9632,83.3333,61.1111,83.3333,50.0,66.6667,0.0,,5.0703,0.5,4.9993,-0.0326,63.7778,-40.0,5.0288
1998-04-28,0.5152,2072.4138,2298.6908,15.2542,17.6207,0.0303,0.0,90.0,90.0,4.6472,5.3168,4.982,0.0,19.5701,-1.5662,5.0382,9.232,5.0332,15.8174,250.3445,0.0042,0.0682,-0.9417,-0.9038,4.9955,0.0,5.0387,-0.0002,0.0082,0.008,-0.0134,0.0436,0.0303,0.4277,2.4972,71.9999,4.94,4.94,35.3028,0.9345,0.375,2.658,2900.0,42.4841,1.1247,0.6043,8.1081,1.0811,49.2169,4.5149,4.982,66.6667,72.2222,66.6667,50.0,33.3333,0.0,,5.0568,0.0,5.0128,-0.0285,67.241,-40.3226,5.0323
1998-04-29,0.5152,2072.4138,2061.6939,14.9531,17.1409,0.0295,10.0,85.0,75.0,4.7072,5.2938,5.0005,0.0,10.3891,-1.5662,5.0317,9.232,5.03,15.5676,216.636,0.0208,0.074,-0.5967,-0.9894,5.0168,0.0,5.0372,0.0006,0.0036,0.0042,0.0018,0.0277,0.0295,0.4381,2.5222,71.9999,4.94,4.94,35.3028,0.8878,0.37,2.5251,2900.0,42.4841,1.0684,0.5894,7.9914,1.0799,49.2169,4.5223,5.0005,50.0,66.6667,50.0,50.0,0.0,0.0,,5.0456,0.0,5.0229,-0.0255,67.241,-40.3226,5.034
1998-04-30,0.5152,2072.4138,1777.3138,14.667,16.6851,0.0307,5.0,80.0,75.0,4.7799,5.2581,5.019,0.0,-9.1078,-1.5662,5.0261,9.232,5.0271,15.353,151.586,0.0658,0.1108,0.4758,-0.2855,5.0266,0.0,5.0356,0.0008,0.0004,0.0012,0.0141,0.0166,0.0307,0.4487,2.547,71.9999,4.94,4.94,35.3028,0.8434,0.37,2.3988,2900.0,42.4841,1.015,0.6134,7.9914,1.0799,49.2169,4.5296,5.019,50.0,55.5556,50.0,50.0,0.0,0.0,,5.0361,0.0,5.0296,-0.0233,68.0456,-40.3226,5.034
1998-05-01,0.5409,3772.4138,2040.3116,14.9582,16.5139,0.0515,0.0,100.0,100.0,4.8663,5.2337,5.05,1.0,164.25,10.206,5.0666,20.4907,5.0484,15.1619,160.7069,0.1446,-0.0235,0.3304,-0.4338,5.0369,0.0,5.0506,0.0044,0.0144,0.0188,0.0242,0.0273,0.0515,0.4593,2.574,74.7187,5.125,5.0,31.8001,0.8013,0.62,2.4085,4600.0,48.1908,1.2143,1.03,13.3909,1.1339,55.103,4.5368,5.05,66.6667,55.5556,66.6667,100.0,33.3333,100.0,,5.0932,0.25,5.0352,-0.0174,72.3958,-0.0,5.056
1998-05-04,0.5152,3772.4138,1962.4188,15.2348,16.5364,0.0611,75.0,95.0,20.0,4.8663,5.2337,5.05,0.0,-41.8612,-1.7778,5.0561,20.4907,5.0438,14.9846,177.1036,0.0525,-0.2205,0.0505,-0.6705,5.0409,0.0,5.0504,0.006,0.0064,0.0124,0.0309,0.0302,0.0611,0.47,2.5983,69.4194,5.125,5.0,28.7929,0.7612,0.0,2.6524,4100.0,43.6337,1.1535,1.2246,0.0,1.0,49.1111,4.5439,5.05,50.0,55.5556,50.0,0.0,33.3333,0.0,,5.0748,0.25,5.0375,-0.0133,60.3452,-50.0,5.0512
1998-05-05,0.5409,14972.4138,5315.7882,15.978,16.685,0.082,70.0,100.0,30.0,4.8663,5.2337,5.05,0.0,242.0382,8.6755,5.0923,30.0979,5.0634,14.8315,173.7809,-0.0722,-0.1078,0.1083,-0.6263,5.0485,1.0,5.0512,0.0102,0.017,0.0272,0.0389,0.043,0.082,0.4808,2.6248,79.616,5.125,5.0,26.1863,0.7231,0.0,2.6379,15300.0,48.7365,1.3459,1.6421,0.0,1.0,54.3377,4.551,5.05,66.6667,61.1111,66.6667,100.0,62.4095,87.2285,,5.1243,0.25,5.042,-0.0063,62.0024,-0.0,5.0702
1998-05-06,0.5345,14972.4138,6204.3676,16.583,16.7757,0.076,65.0,95.0,30.0,4.8678,5.251,5.0594,0.0,144.9004,5.8378,5.1122,28.0779,5.0753,14.7223,180.386,-0.0638,-0.0061,-0.0067,-0.7119,5.0575,1.0,5.0538,0.0149,0.0186,0.0335,0.0468,0.0291,0.076,0.4916,2.6504,78.6209,5.125,5.0,26.7361,0.718,0.188,2.5957,14900.0,47.6113,1.2786,1.5155,3.76,1.0376,52.9189,4.5579,5.0594,58.4,58.3556,58.4,75.2,50.2592,63.5489,,5.1483,0.062,5.0506,0.0017,62.0331,-12.4,5.0834
1998-05-07,0.5152,14972.4138,6003.844,16.5802,16.5731,0.0617,60.0,90.0,30.0,4.8678,5.251,5.0594,0.0,-45.3541,-2.3047,5.095,16.5279,5.0681,14.6718,187.3728,-0.0693,0.1349,-0.1283,-0.792,5.0627,0.0,5.0536,0.0165,0.0066,0.0231,0.0509,0.0109,0.0617,0.5025,2.6739,71.2694,5.125,5.0,31.7645,0.8701,0.0,2.7467,12300.0,44.3435,1.2146,1.2281,0.0,1.0,48.8477,4.5649,5.0594,58.4,61.1556,58.4,0.0,50.2592,0.0,,5.1186,0.188,5.058,0.0069,53.1034,-50.0,5.0777
1998-05-08,0.528,20472.4138,7126.0076,16.8254,16.6056,0.0531,55.0,85.0,30.0,4.8741,5.2572,5.0656,1.0,34.2755,2.9224,5.1028,21.4835,5.0735,14.6911,190.9249,0.0787,0.1773,-0.1895,-0.8283,5.0688,0.0,5.0544,0.0181,0.0065,0.0246,0.0529,0.0002,0.0531,0.5135,2.6984,76.0797,5.125,5.0,30.3086,0.8266,0.125,2.6676,17800.0,46.8945,1.2789,1.0526,2.5,1.025,51.4612,4.5717,5.0656,41.7333,52.8444,41.7333,50.0,37.0513,47.605,,5.1263,0.125,5.0631,0.012,58.746,-25.0,5.084
1998-05-11,0.5409,68372.4138,22178.1648,17.2892,16.7519,0.0397,50.0,100.0,50.0,4.8654,5.2784,5.0719,0.0,136.2039,7.8771,5.132,26.1017,5.0903,14.73,184.2285,0.0881,-0.0131,-0.0737,-0.7573,5.0782,1.0,5.0565,0.0216,0.0139,0.0355,0.0539,-0.0142,0.0397,0.5246,2.7239,90.1442,5.125,5.0,28.9136,0.7852,0.125,2.593,65700.0,49.3388,1.34,0.7828,2.439,1.0244,53.9385,4.5785,5.0719,50.0,50.0444,50.0,100.0,46.7778,92.7284,,5.1645,0.125,5.0682,0.0192,62.1061,-0.0,5.1015
1998-05-12,0.5667,68372.4138,26319.6686,18.4632,17.2576,0.0413,45.0,100.0,55.0,4.8217,5.3721,5.0969,0.5,281.4959,16.8151,5.2023,40.7701,5.1293,14.7423,160.9451,0.0597,0.03,0.3265,-0.4375,5.0969,1.0,5.077,0.03,0.0336,0.0636,0.0552,-0.0139,0.0413,0.5357,2.7517,91.4775,5.25,5.25,24.2199,0.746,0.5,2.8059,74300.0,57.5629,1.773,0.8113,10.0,1.1,58.4075,4.5852,5.0969,72.2222,54.6519,72.2222,66.6667,80.1111,100.0,,5.2601,0.5,5.079,0.0319,55.2991,-25.0,5.1423
1998-05-13,0.5924,63572.4138,24093.9503,19.8587,17.8781,0.0846,40.0,100.0,60.0,4.7425,5.5263,5.1344,-1.0,327.2387,24.5234,5.308,46.3727,5.1885,14.6021,143.8539,0.1121,-0.0834,0.5898,-0.1539,5.1289,1.0,5.1243,0.045,0.0599,0.1048,0.0612,0.0233,0.0846,0.5469,2.7817,91.9756,5.375,5.375,20.6852,0.7087,0.75,2.9845,79100.0,56.4591,1.9343,1.6553,15.0,1.15,62.2617,4.6085,5.1344,80.5556,67.5926,80.5556,75.0,97.5761,100.0,,5.4023,0.5,5.0966,0.0526,58.1368,-20.0,5.2045
1998-05-14,0.5924,63572.4138,20993.0701,21.1844,18.4676,0.1182,35.0,95.0,60.0,4.7027,5.6411,5.1719,0.0,221.5138,24.5234,5.3985,46.3727,5.2419,14.3394,141.9712,-0.0325,-0.1017,0.6161,-0.1214,5.1696,1.0,5.1684,0.0632,0.0728,0.1359,0.0686,0.0496,0.1182,0.5583,2.8114,91.9756,5.375,5.375,20.6852,0.6733,0.75,2.8353,79100.0,56.4591,1.8376,2.3012,15.0,1.15,62.2617,4.6503,5.1719,72.2222,75.0,72.2222,75.0,100.0,100.0,,5.5173,0.0,5.1211,0.0787,52.4508,-20.0,5.2631
1998-05-15,0.5409,63572.4138,17816.0672,21.1756,18.3934,0.1294,30.0,90.0,60.0,4.7209,5.6479,5.1844,0.0,29.4823,3.3087,5.385,21.0075,5.2427,14.2496,151.1238,-0.0239,0.1745,0.4829,-0.2777,5.1993,1.0,5.1695,0.0743,0.0446,0.1189,0.0762,0.0532,0.1294,0.5696,2.8358,90.5858,5.375,5.375,31.7257,1.1396,0.25,3.4262,77700.0,48.6001,1.7457,2.5148,5.0,1.05,51.6544,4.6907,5.1844,54.7619,69.1799,54.7619,14.2857,66.6667,0.0,,5.4797,0.5,5.1455,0.0994,42.0275,-60.0,5.2706
1998-05-18,0.5409,63572.4138,14896.7418,21.1672,18.323,0.1406,25.0,85.0,60.0,4.7406,5.6532,5.1969,0.0,25.0745,3.3087,5.3728,21.0075,5.2434,14.5858,165.8286,0.1049,0.2893,0.2448,-0.5125,5.2157,1.0,5.1707,0.0803,0.0239,0.1041,0.0827,0.0579,0.1406,0.5811,2.8599,90.5858,5.375,5.375,31.7257,1.0826,0.25,3.2549,77700.0,48.6001,1.6584,2.7277,5.0,1.05,51.6544,4.73,5.1969,29.7619,52.2487,29.7619,0.0,33.3333,0.0,,5.4467,0.0,5.1699,0.1155,44.8501,-60.0,5.2768
1998-05-19,0.5409,63572.4138,12348.223,21.1592,18.2561,0.1358,20.0,80.0,60.0,4.7617,5.6571,5.2094,0.0,20.7487,3.3087,5.3617,21.0075,5.244,15.315,181.2626,0.2482,0.2855,-0.022,-0.7225,5.2282,0.0,5.1718,0.0825,0.0089,0.0914,0.0894,0.0464,0.1358,0.5926,2.8838,90.5858,5.375,5.375,31.7257,1.0285,0.25,3.0922,77700.0,48.6001,1.5755,2.632,5.0,1.05,51.6544,4.7681,5.2094,4.7619,29.7619,4.7619,0.0,0.0,0.0,,5.4179,0.0,5.1944,0.1277,42.3383,-60.0,5.2819
1998-05-20,0.5409,63572.4138,10183.0814,21.1516,18.329,0.1471,15.0,75.0,60.0,4.7845,5.6593,5.2219,0.0,16.4259,3.3087,5.3515,21.0075,5.2446,15.4377,192.2549,0.3872,0.0802,-0.2123,-0.8411,5.2339,1.0,5.1729,0.0821,-0.0017,0.0804,0.0989,0.0482,0.1471,0.6042,2.9075,90.5858,5.375,5.375,31.7257,0.9771,0.25,2.9376,77700.0,48.6001,1.4967,2.8441,5.0,1.05,51.6544,4.8051,5.2219,-0.0,11.5079,-0.0,0.0,0.0,0.0,,5.3928,0.0,5.2171,0.1366,39.4079,-60.0,5.2857
1998-05-21,0.5409,63572.4138,8371.607,21.1444,18.5246,0.1374,10.0,70.0,60.0,4.7929,5.6634,5.2282,0.0,13.3328,3.3087,5.3423,21.0075,5.2451,16.0376,195.8603,0.3662,-0.4096,-0.2733,-0.8734,5.2324,1.0,5.1736,0.0798,-0.009,0.0709,0.1082,0.0292,0.1374,0.6158,2.9309,90.302,5.375,5.375,31.7257,0.9282,0.125,2.7907,77700.0,48.6001,1.4219,2.6532,2.439,1.0244,51.6544,4.8409,5.2282,-0.0,1.5873,-0.0,0.0,0.0,0.0,,5.3709,0.0,5.2404,0.1426,32.8571,-60.0,5.2884
1998-05-22,0.5538,66572.4138,7824.0396,20.6699,18.1205,0.1386,5.0,65.0,60.0,4.7945,5.6743,5.2344,0.0,19.841,8.3533,5.3566,11.6554,5.2575,16.3019,208.9342,0.0354,-0.7539,-0.4838,-0.9609,5.2384,0.0,5.1753,0.0784,-0.0058,0.0725,0.1192,0.0194,0.1386,0.6275,2.9553,90.4955,5.375,5.375,34.5728,1.0688,0.125,2.8797,80700.0,43.6952,1.3508,2.6681,2.381,1.0238,54.1766,4.8757,5.2344,33.3333,11.1111,33.3333,100.0,33.3333,100.0,,5.3842,0.312,5.2671,0.1484,44.5235,-50.0,5.3024
1998-05-26,0.5152,58372.4138,4279.6675,20.0703,17.6622,0.1386,0.0,60.0,60.0,4.7945,5.6743,5.2344,0.0,-89.8138,-6.9732,5.3005,8.6768,5.233,16.6574,218.4455,-0.2682,-0.4,-0.6218,-0.9935,5.2371,1.0,5.1746,0.0713,-0.0282,0.0431,0.13,0.0086,0.1386,0.6393,2.9758,86.8513,5.375,5.5,32.5604,1.0784,0.0,3.3159,72500.0,38.7476,1.2833,2.6681,0.0,1.0,46.5134,4.9094,5.2344,33.3333,22.2222,33.3333,0.0,33.3333,0.0,,5.2968,0.375,5.2926,0.1474,33.5579,-100.0,5.2801
1998-05-27,0.5152,58372.4138,2440.6364,19.5006,17.2268,0.1282,100.0,55.0,-45.0,4.7945,5.6743,5.2344,0.0,-94.1365,-6.9732,5.2518,8.6768,5.2108,17.4691,228.5738,-0.2662,-0.0142,-0.7498,-0.9981,5.2317,1.0,5.1739,0.061,-0.0414,0.0196,0.1349,-0.0067,0.1282,0.651,2.996,84.0877,5.375,5.5,32.5604,1.0244,0.0,3.1501,72500.0,38.7476,1.2191,2.4676,0.0,1.0,46.5134,4.9421,5.2344,33.3333,33.3333,33.3333,0.0,33.3333,0.0,,5.2245,0.0,5.3114,0.1412,44.7561,-100.0,5.2578
1998-05-28,0.5152,58372.4138,1466.4295,18.9594,16.8132,0.1074,100.0,50.0,-50.0,4.7945,5.6743,5.2344,0.0,-94.1365,-6.9732,5.2097,8.6768,5.1907,18.0613,245.59,-0.2205,0.1475,-0.9106,-0.9361,5.2278,1.0,5.1731,0.049,-0.0481,0.0009,0.1337,-0.0263,0.1074,0.6629,3.0161,84.0877,5.375,5.5,32.5604,0.9732,0.0,2.9926,72500.0,38.7476,1.1581,2.0666,0.0,1.0,46.5134,4.9739,5.2344,0.0,22.2222,0.0,0.0,0.0,0.0,,5.165,0.0,5.3188,0.1313,45.6478,-100.0,5.2354
1998-05-29,0.528,58372.4138,934.5785,18.7108,16.8345,0.0713,95.0,45.0,-50.0,4.8108,5.6705,5.2407,0.0,-46.2755,-1.3971,5.1959,13.9868,5.1844,18.0771,262.491,-0.1105,0.2526,-0.9914,-0.7934,5.2267,1.0,5.1728,0.0384,-0.0422,-0.0038,0.1272,-0.0559,0.0713,0.6747,3.0372,84.1659,5.375,5.5,31.1875,0.9246,0.125,2.8956,73000.0,41.3304,1.2252,1.3712,2.5,1.025,49.3015,5.0,5.2407,11.1111,14.8148,11.1111,33.3333,12.1275,36.3824,,5.1487,0.125,5.3137,0.1209,50.6478,-87.5,5.225
1998-06-01,0.5275,58372.4138,632.0414,18.4607,16.8477,0.019,90.0,40.0,-50.0,4.8011,5.6672,5.2342,0.0,-46.7246,-1.613,5.1831,13.7084,5.1783,17.7434,279.7306,-0.0,0.0017,-0.9856,-0.5774,5.2297,1.0,5.1723,0.0292,-0.0369,-0.0078,0.1137,-0.0947,0.019,0.6867,3.058,83.8944,5.375,5.5,31.3094,0.8833,-0.13,2.7584,73000.0,41.2571,1.164,0.3652,-2.4762,0.9752,49.1935,5.0,5.2342,43.1111,18.0741,43.1111,96.0,44.1699,96.1274,,5.1344,0.005,5.3005,0.1102,49.5547,-88.0,5.2135
