date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2011-05-20,9.7133,-122771236.0184,14907015.0549,22.796,18.8482,0.6354,0.0,95.0,95.0,10.4567,9.426,8.3953,-0.381,124.1256,20.3738,9.9525,32.7825,9.494,32.4639,173.9839,-0.0726,-0.2317,-0.6291,0.1048,8.9191,1.0,9.47,0.3581,0.0684,0.2896,0.6354,0.0402,0.5953,8.3918,9.2297,78.0375,9.3,9.205,16.8796,1.3622,2.04,3.9676,711511516.0,33.3442,2.6909,6.9559,25.0923,1.2509,60.1869,9.0875,9.426,74.7865,70.0873,80.8511,74.7865,66.5081,66.0241,9.0468,10.1996,0.21,9.4762,0.2529,56.9067,-7.8603,9.6792
2011-05-23,9.551,-135892684.0184,9611956.3499,23.1109,18.7259,0.5758,0.0,90.0,90.0,10.4263,9.512,8.5977,-0.2083,101.4016,16.0635,10.0006,29.0945,9.5422,31.5282,179.1714,0.1409,0.8174,-0.6968,0.0145,8.9682,1.0,9.5067,0.353,0.0507,0.3023,0.5758,-0.0315,0.6073,8.3961,9.2374,74.5237,9.535,9.365,17.7585,1.4041,1.72,3.9533,698390068.0,32.3321,2.5564,6.2523,20.7729,1.2077,58.0318,9.1759,9.512,80.2156,74.9187,62.766,80.2156,29.1828,65.2303,9.1302,10.2241,0.24,9.5456,0.2803,57.8553,-17.7665,9.7339
2011-05-24,9.3026,-147369316.4508,2920325.9829,22.9779,18.4941,0.5165,0.0,85.0,85.0,10.417,9.559,8.701,-0.973,57.7265,9.7375,9.9929,20.4508,9.561,30.4414,188.4804,0.37,0.0901,-0.8037,-0.1475,9.0442,1.0,9.5141,0.3243,0.0176,0.3067,0.5165,-0.0858,0.6023,8.4003,9.2425,70.2215,9.535,9.47,20.3506,1.6039,0.94,4.0459,686257628.0,30.8142,2.4286,5.5701,10.6818,1.1068,54.8687,9.258,9.559,59.5745,71.5255,35.1064,59.5745,0.0,31.897,9.2128,10.171,0.37,9.6078,0.3018,54.5107,-34.6591,9.7556
2011-05-25,8.8537,-169089359.0964,-6993566.0074,22.0715,17.8297,0.4762,5.0,80.0,75.0,10.3719,9.585,8.7981,-0.519,-27.2363,-0.5743,9.8989,4.8499,9.5333,29.0982,197.5667,0.1458,0.304,-0.8875,-0.3018,9.1171,1.0,9.5104,0.2606,-0.0369,0.2975,0.4762,-0.114,0.5902,8.4045,9.2427,63.3911,9.545,9.47,25.2946,2.0937,0.52,4.4645,656154411.0,27.8732,2.3071,5.1153,5.9429,1.0594,49.7128,10.35,9.585,35.7053,58.4985,9.2437,35.7053,0.0,9.7276,9.2913,10.0002,0.79,9.6571,0.3135,41.99,-61.3636,9.7281
2011-05-26,8.8346,-172441053.0358,-11479918.438,21.1485,17.3814,0.4169,0.0,75.0,75.0,10.3207,9.609,8.8973,-0.3939,-82.0259,-0.991,9.8127,3.6108,9.5063,27.624,207.1336,0.535,0.5771,-0.9518,-0.4561,9.1947,1.0,9.5068,0.2062,-0.0731,0.2792,0.4169,-0.1529,0.5698,8.4087,9.2428,61.402,9.69,9.515,24.8861,2.039,0.48,4.4289,634033231.0,26.7506,2.1918,4.46,5.4732,1.0547,49.5045,10.3381,9.609,18.6401,37.9733,11.5702,18.6401,0.0,0.0,9.3634,9.8507,0.33,9.6917,0.3173,43.8089,-65.8683,9.6962
2011-05-27,8.7105,-179471348.0358,-14508527.5289,20.1954,17.0292,0.3067,0.0,70.0,70.0,10.318,9.6105,8.903,-0.25,-111.7084,-3.7513,9.7135,2.0868,9.4695,26.0998,220.2233,0.6071,-0.8239,-0.9965,-0.6458,9.2874,0.0,9.505,0.1508,-0.1028,0.2535,0.3067,-0.2268,0.5335,8.4129,9.2416,57.4633,9.69,9.665,24.766,1.9971,0.03,4.4209,619972641.0,25.8217,2.0822,3.268,0.33,1.0033,48.1243,10.3135,9.6105,8.8988,21.0814,5.8824,8.8988,0.0,0.0,9.4272,9.6913,0.28,9.716,0.3135,41.2276,-89.781,9.6496
2011-05-31,8.6914,-184547424.3887,-16043662.1303,19.2899,16.6946,0.2261,0.0,65.0,65.0,10.3139,9.6125,8.9111,-0.1765,-122.0663,-4.1839,9.6232,2.0868,9.4344,24.5775,230.9046,0.1265,-1.3387,-0.9947,-0.7761,9.3768,1.0,9.5031,0.1041,-0.1196,0.2237,0.2261,-0.2636,0.4897,8.417,9.2402,53.6993,9.71,9.675,24.2284,1.8972,0.04,4.3025,607645027.0,25.2611,1.9781,2.3993,0.4415,1.0044,47.9081,10.2756,9.6125,7.4048,11.6479,4.7619,7.4048,0.0,0.0,9.4814,9.5533,0.17,9.7297,0.3039,31.0693,-92.5926,9.601
2011-06-01,8.6341,-201246229.7524,-20526413.2529,18.5843,16.5312,0.166,0.0,60.0,60.0,10.329,9.6035,8.878,-0.1212,-119.7568,-5.5248,9.5337,5.1776,9.3968,23.6728,245.5613,-0.2431,-1.364,-0.9363,-0.9104,9.4485,1.0,9.4997,0.0615,-0.1297,0.1912,0.166,-0.2736,0.4396,8.4211,9.2382,54.6061,9.68,9.68,23.1992,1.8024,-0.18,4.297,587235376.0,25.7327,1.9992,1.7565,-1.9523,0.9805,47.2376,10.2389,9.6035,4.6119,6.9718,3.1915,4.6119,0.0,0.0,9.5255,9.4234,0.33,9.7285,0.2894,27.354,-97.7612,9.5465
2011-06-02,8.7009,-201246229.7524,-20494228.4165,17.814,16.6888,0.0849,100.0,55.0,-45.0,10.3399,9.594,8.8481,0.2059,-119.4559,-3.7419,9.4686,3.1777,9.3695,23.7872,258.7735,-0.7672,-1.0612,-0.8312,-0.9809,9.4941,1.0,9.4967,0.033,-0.1266,0.1596,0.0849,-0.2934,0.3783,8.4252,9.2369,50.8539,9.68,9.645,23.0842,1.7822,-0.19,4.2374,604400523.0,24.5995,1.8992,0.8974,-2.043,0.9796,48.1291,10.1897,9.594,13.9845,8.6671,34.0,13.9845,39.3259,13.1086,9.5595,9.3347,0.34,9.717,0.2721,31.796,-87.9433,9.4995
2011-06-03,8.4908,-219194708.8828,-24328829.9415,16.9668,16.7809,0.0037,100.0,50.0,-50.0,10.3454,9.5475,8.7496,-0.3261,-121.8188,-8.8375,9.3722,0.8704,9.3238,24.5317,267.2052,-0.8982,-0.012,-0.7407,-0.9988,9.5045,1.0,9.4766,-0.0072,-0.1334,0.1262,0.0037,-0.3044,0.3081,8.4292,9.2334,43.6274,9.605,9.605,22.7483,1.7731,-0.93,4.3839,583759772.0,23.1477,1.8043,0.0393,-9.4705,0.9053,45.5813,10.1272,9.5475,14.4805,11.0256,6.25,14.4805,0.0,13.1086,9.5832,9.2051,0.46,9.6891,0.2509,30.8949,-97.9866,9.4324
2011-06-06,8.1661,-232378039.105,-27880514.7324,16.5459,16.9242,-0.0812,100.0,45.0,-55.0,10.3952,9.4905,8.5858,-0.8,-167.2561,-16.0657,9.2272,8.5479,9.2501,25.0258,281.3614,-0.6958,0.5302,-0.554,-0.9804,9.4951,1.0,9.4387,-0.0658,-0.1536,0.0878,-0.0812,-0.3163,0.2351,8.4332,9.2266,44.3334,9.435,9.43,25.9009,2.0345,-1.14,4.5935,567725992.0,21.8216,1.714,-0.8578,-11.7647,0.8824,41.9671,10.0512,9.4905,15.0231,14.496,4.8193,15.0231,0.0,13.1086,9.5954,9.0116,0.45,9.6419,0.2239,28.1021,-97.8261,9.3374
2011-06-07,8.1756,-239804669.855,-29161903.3189,16.146,17.1167,-0.2074,100.0,40.0,-60.0,10.4425,9.4525,8.4625,-0.375,-153.4354,-15.7815,9.1042,8.5479,9.1844,24.7899,295.3208,-0.5298,0.6108,-0.3368,-0.9039,9.477,1.0,9.4152,-0.1101,-0.1583,0.0482,-0.2074,-0.3621,0.1547,8.4371,9.2199,44.4769,9.435,9.43,25.0938,1.9327,-0.76,4.4989,580457359.0,21.1416,1.6283,-2.1972,-8.1545,0.9185,42.1092,9.9433,9.4525,5.6978,11.7338,6.0241,5.6978,2.3062,0.7687,9.5961,8.8573,0.24,9.5773,0.1933,26.5347,-97.2826,9.2488
2011-06-08,7.8891,-255927715.1883,-32165085.4995,16.1385,17.5763,-0.3358,100.0,35.0,-65.0,10.508,9.3905,8.273,-0.5208,-159.6482,-21.8266,8.9441,15.9971,9.0964,24.1024,313.2645,-0.3549,0.4772,-0.0303,-0.7282,9.4508,1.0,9.3582,-0.1675,-0.1726,0.0051,-0.3358,-0.4003,0.0644,8.441,9.2103,38.7604,9.29,9.28,27.3966,2.1361,-1.24,4.7197,560091407.0,19.8401,1.5469,-3.5689,-13.0526,0.8695,39.0867,9.843,9.3905,5.116,8.6123,4.5045,5.116,0.0,0.7687,9.5844,8.6556,0.48,9.493,0.1578,23.6204,-97.6636,9.1352
2011-06-09,7.679,-269946696.3883,-34930146.2734,16.3478,18.1433,-0.4538,100.0,30.0,-70.0,10.5192,9.293,8.0668,-0.6857,-166.5857,-25.9307,8.767,20.3238,8.9958,23.2564,-34.3616,-0.2412,0.1372,0.1846,-0.5644,9.3989,1.0,9.2171,-0.2281,-0.1866,-0.0415,-0.4538,-0.4215,-0.0323,8.4448,9.1986,31.9814,9.18,9.185,28.6099,2.2193,-1.95,4.8241,544263525.0,18.9449,1.4696,-4.8457,-19.5195,0.8048,37.0347,9.7123,9.293,4.0224,4.9454,1.5385,4.0224,0.0,0.7687,9.5599,8.4367,0.35,9.3954,0.1173,18.7169,-99.1416,9.0066
2011-06-10,7.7363,-278594124.9338,-35637294.1933,16.5466,18.4283,-0.5443,95.0,25.0,-70.0,10.5375,9.217,7.8965,-0.2273,-146.163,-24.0609,8.6263,20.3238,8.9104,22.6818,-26.525,-0.2639,-0.3773,0.3169,-0.4466,9.3423,1.0,9.1267,-0.2682,-0.1813,-0.0869,-0.5443,-0.4174,-0.1269,8.4485,9.1876,31.9226,9.18,9.185,27.744,2.1083,-1.52,4.6909,560117144.0,18.3715,1.3961,-5.841,-15.8004,0.842,37.9696,9.56,9.217,4.8512,4.6632,8.5106,4.8512,18.4231,6.141,9.5231,8.2773,0.23,9.2938,0.0748,19.7445,-96.5665,8.893
2011-06-13,7.8413,-286756469.8429,-35283937.7049,16.5262,18.7562,-0.5707,90.0,20.0,-70.0,10.5443,9.157,7.7697,0.1364,-115.4014,-20.6051,8.5263,16.1377,8.8437,22.6162,-18.9605,-0.53,-0.4953,0.439,-0.3249,9.2828,1.0,9.0728,-0.2878,-0.1608,-0.1271,-0.5707,-0.3553,-0.2154,8.4522,9.1778,34.9487,9.18,9.185,26.6725,2.0029,-1.2,4.5733,572943686.0,19.2601,1.4463,-6.1654,-12.7524,0.8725,39.6974,9.4214,9.157,12.0255,6.9664,26.0274,12.0255,52.473,23.6321,9.4753,8.1804,0.29,9.1874,0.0328,18.9624,-91.8455,8.7971
2011-06-14,7.8031,-295438421.7229,-34694191.312,16.5322,19.1117,-0.6022,85.0,15.0,-70.0,10.4705,9.0685,7.6665,-0.52,-106.5074,-21.4427,8.4343,16.6464,8.7796,23.0947,-12.5887,-0.6057,-0.1767,0.536,-0.218,9.2148,1.0,8.9538,-0.3031,-0.1408,-0.1623,-0.6022,-0.3015,-0.3008,8.4557,9.1678,30.3599,9.18,9.185,26.0403,1.9228,-1.77,4.5189,562608029.0,18.608,1.374,-6.5475,-17.8068,0.8219,39.2786,9.2953,9.0685,18.9754,11.9507,22.3881,18.9754,84.272,51.7227,9.4181,8.0962,0.25,9.0751,-0.0082,19.4455,-93.5622,8.7031
2011-06-15,7.8604,-285222933.8511,-28048531.5273,16.7998,19.2584,-0.6345,100.0,10.0,-90.0,10.3952,8.99,7.5848,0.3333,-101.837,-19.4529,8.3675,21.8842,8.7272,24.1911,-9.6921,-0.6177,-0.1218,0.578,-0.1684,9.1593,1.0,8.8723,-0.3068,-0.1156,-0.1912,-0.6345,-0.2538,-0.3807,8.4592,9.1584,25.8388,9.18,9.145,27.5048,2.0366,-1.57,4.4986,583576662.0,17.6279,1.3053,-6.9296,-16.0204,0.8398,40.2736,9.1805,8.99,37.153,22.7179,63.0435,37.153,100.0,78.915,9.3534,8.0485,0.39,8.9631,-0.047,27.5786,-87.9668,8.6232
2011-06-16,7.8604,-291949743.4807,-24920334.5405,16.886,19.5782,-0.6581,95.0,5.0,-90.0,10.324,8.918,7.512,0.0,-80.1519,-19.4529,8.3116,18.5243,8.6799,25.5489,-9.9458,-0.6961,0.2243,0.5744,-0.1727,9.1265,1.0,8.8055,-0.3062,-0.092,-0.2142,-0.6581,-0.2039,-0.4542,8.4627,9.1491,30.1884,9.18,9.145,26.4881,1.9348,-1.44,4.4377,583576662.0,18.2084,1.33,-7.2265,-14.8914,0.8511,40.2736,9.0565,8.918,48.6161,34.9148,60.4167,48.6161,100.0,94.7573,9.2829,8.0152,0.27,8.85,-0.083,27.7828,-87.9668,8.5509
2011-06-17,8.0228,-298489332.4807,-23455910.9513,16.7472,19.7716,-0.6503,90.0,0.0,-90.0,10.0871,8.822,7.5569,0.0476,-55.5089,-13.609,8.2959,14.1094,8.6532,26.5615,-6.5524,-0.5403,0.8428,0.6218,-0.1141,9.1006,1.0,8.7175,-0.2887,-0.0596,-0.2291,-0.6503,-0.1328,-0.5175,8.4661,9.1416,25.5687,9.105,9.13,25.3554,1.8381,-1.92,4.315,603195429.0,19.0851,1.3835,-7.1889,-18.6047,0.814,43.1955,8.9448,8.822,66.7089,50.826,76.6667,66.7089,100.0,100.0,9.2089,8.0376,0.31,8.7375,-0.1144,33.1904,-80.6723,8.5015
2011-06-20,8.2138,-292993979.4807,-18975951.6238,16.3657,19.7383,-0.6536,85.0,0.0,-85.0,9.8491,8.7435,7.6379,0.5,-31.0015,-7.1191,8.3202,9.1179,8.6481,27.2065,0.5794,-0.2618,0.9323,0.7142,0.0101,9.0684,1.0,8.6999,-0.2558,-0.0213,-0.2344,-0.6536,-0.0865,-0.567,8.4694,9.1362,24.5543,9.02,9.09,24.3648,1.7462,-1.57,4.1667,619681488.0,20.293,1.4543,-7.2565,-15.4376,0.8456,46.4404,8.8443,8.7435,75.4242,63.5831,89.1892,75.4242,100.0,100.0,9.1341,8.1132,0.28,8.6385,-0.1397,39.8682,-71.3043,8.4804
2011-06-21,8.2616,-288157936.5207,-13879413.5367,15.8977,19.4378,-0.6444,80.0,0.0,-80.0,9.6194,8.676,7.7326,0.04,-16.4045,-5.5327,8.3518,7.0063,8.6483,27.7948,4.8795,-0.0691,0.7727,0.7647,0.0851,9.0423,1.0,8.6936,-0.223,0.0091,-0.2321,-0.6444,-0.043,-0.6013,8.4728,9.1313,29.3655,8.89,9.02,23.5018,1.6589,-1.35,4.08,636953070.0,20.4243,1.4416,-7.1773,-13.5,0.865,47.2337,8.7539,8.676,84.8686,75.6672,88.75,84.8686,100.0,100.0,9.0608,8.1929,0.25,8.5551,-0.1593,42.8681,-67.1296,8.4715
2011-06-22,8.0992,-296379792.0807,-13148746.2214,15.5155,18.7935,-0.594,75.0,0.0,-75.0,9.4226,8.613,7.8034,-0.48,-22.6353,-10.2878,8.3495,8.2522,8.6323,28.3586,12.3478,0.0801,0.62,0.842,0.2138,9.009,1.0,8.6684,-0.2084,0.019,-0.2274,-0.594,0.0229,-0.6169,8.476,9.1248,29.6328,8.655,8.945,23.2322,1.6159,-1.26,4.1011,626134839.0,19.6901,1.3695,-6.6585,-12.9363,0.8706,44.8561,8.74,8.613,77.9571,79.4166,55.9322,77.9571,65.84,88.6133,8.9898,8.2182,0.25,8.4867,-0.1755,40.5769,-73.1343,8.4528
2011-06-23,8.5099,-289066358.2429,-9327494.6239,14.9065,18.0275,-0.5306,70.0,0.0,-70.0,9.3602,8.595,7.8298,0.4324,48.1723,2.7464,8.4268,3.3358,8.6587,28.6869,16.8999,0.164,0.4826,0.8821,0.2907,8.988,1.0,8.6735,-0.1603,0.0537,-0.214,-0.5306,0.0848,-0.6154,8.4792,9.1227,37.7892,8.645,8.69,21.4171,1.5351,-0.36,4.0223,650734571.0,22.8953,1.6411,-5.9708,-3.8835,0.9612,51.3732,7.94,8.595,75.4574,79.4277,81.6901,75.4574,100.0,88.6133,8.9236,8.354,0.56,8.4397,-0.1847,49.7593,-35.3333,8.4811
2011-06-24,8.2998,-268336612.9352,-320473.2248,14.5037,17.3496,-0.4571,65.0,0.0,-65.0,9.2729,8.567,7.8611,0.0256,-3.7466,-3.4019,8.4546,6.8515,8.6617,28.694,25.486,0.2517,0.5317,0.9426,0.4303,8.9679,1.0,8.6741,-0.1383,0.0606,-0.1988,-0.4571,0.1457,-0.6028,8.4824,9.1183,37.5454,8.58,8.64,24.2347,1.7884,-0.56,4.2459,624655214.0,21.1268,1.559,-5.1654,-6.0541,0.9395,48.299,7.951,8.567,62.5408,71.9851,50.0,62.5408,52.8294,72.8898,8.8628,8.4111,0.57,8.4093,-0.1904,50.0551,-46.4286,8.4901
2011-06-27,8.7391,-253654661.2923,8064881.3452,14.1992,16.7446,-0.3196,60.0,10.0,-50.0,9.2792,8.5685,7.8578,0.75,103.5138,8.6317,8.5629,8.413,8.7082,28.4162,38.7541,0.4359,0.5174,0.9941,0.626,8.9325,0.0,8.6764,-0.0828,0.0928,-0.1756,-0.3196,0.2518,-0.5714,8.4856,9.1187,43.654,8.595,8.64,22.4124,1.6989,0.03,4.1423,648837252.0,26.5299,2.0111,-3.6301,0.3289,1.0033,54.3158,7.9619,8.5685,73.2445,70.4143,88.0435,73.2445,100.0,84.2765,8.8095,8.5795,0.57,8.3978,-0.1887,56.3096,-13.5714,8.5457
2011-06-28,8.72,-247110568.4923,12844293.9834,13.9099,16.2471,-0.1938,55.0,5.0,-50.0,9.2853,8.57,7.8547,-0.0667,115.8579,8.0561,8.6532,8.413,8.7484,28.0061,48.9829,0.5318,-0.1212,0.9976,0.7545,8.902,0.0,8.6786,-0.04,0.1085,-0.1485,-0.1938,0.3286,-0.5224,8.4888,9.1188,47.6283,8.595,8.64,21.5161,1.614,0.03,4.1081,634814196.0,25.4689,1.9105,-2.211,0.3297,1.0033,54.0281,7.9879,8.57,74.6377,70.141,85.8696,74.6377,96.958,83.2625,8.7649,8.7137,0.3,8.4034,-0.1817,58.9697,-15.0,8.5991
2011-06-29,8.4526,-259948280.9772,9547118.4554,13.524,15.669,-0.0962,50.0,0.0,-50.0,9.2554,8.5605,7.8656,-0.8788,90.2249,0.2306,8.6807,6.1929,8.7581,27.6729,58.4029,0.3169,-0.1619,0.9728,0.8518,8.861,0.0,8.6803,-0.0283,0.0962,-0.1244,-0.0962,0.3637,-0.46,8.4919,9.1161,42.3931,8.595,8.63,21.5026,1.6033,-0.19,4.2126,621148244.0,24.3417,1.815,-1.1034,-2.1018,0.979,50.1153,8.0133,8.5605,76.4493,74.7772,55.4348,76.4493,30.1868,75.7149,8.7283,8.7515,0.33,8.423,-0.1733,53.7162,-34.058,8.6258
2011-06-30,8.5099,-270872785.1772,3854375.4525,13.1575,15.0621,-0.0026,45.0,5.0,-40.0,9.2187,8.5505,7.8823,-0.05,98.5726,1.8342,8.7157,6.1929,8.7725,27.2855,72.4594,0.3976,0.1532,0.8873,0.9535,8.7994,1.0,8.6826,-0.014,0.0883,-0.1024,-0.0026,0.3854,-0.388,8.495,9.114,46.7967,8.595,8.63,20.7696,1.5231,-0.2,4.1153,633286582.0,23.5119,1.7242,-0.0302,-2.1954,0.978,50.9171,8.0382,8.5505,67.7536,72.9469,61.9565,67.7536,43.5127,56.8858,8.6992,8.7982,0.25,8.4562,-0.1634,51.6145,-29.7101,8.6591
2011-07-01,8.5386,-278840634.8572,-1360096.6244,12.8841,14.715,0.0692,40.0,0.0,-40.0,9.2266,8.553,7.8794,-0.32,106.1603,2.6577,8.7515,7.689,8.7885,26.7802,83.6764,0.3982,-0.0776,0.7807,0.9939,8.7479,1.0,8.684,-0.0003,0.0816,-0.0819,0.0692,0.3769,-0.3077,8.4981,9.1123,51.8246,8.595,8.6,20.0501,1.447,0.05,4.0362,645004008.0,23.3902,1.688,0.798,0.5624,1.0056,51.3288,8.0627,8.553,53.4161,65.873,42.8571,53.4161,28.8899,34.1965,8.6773,8.8441,0.25,8.5023,-0.1522,51.5807,-24.2424,8.6962
2011-07-05,8.0706,-296257071.9117,-8911238.2073,12.6028,14.3744,0.1183,35.0,75.0,40.0,9.2231,8.548,7.8729,-0.7818,9.9872,-10.2818,8.6936,7.2581,8.7563,26.5082,96.2482,0.4038,0.1475,0.6259,0.9941,8.7036,0.0,8.6824,-0.0286,0.0427,-0.0713,0.1183,0.3413,-0.2229,8.5012,9.1057,51.2967,8.595,8.6,25.0424,1.8546,-0.1,4.3822,625454946.0,21.6532,1.6036,1.3688,-1.1696,0.9883,44.8591,8.0866,8.548,36.2037,52.4578,3.7975,36.2037,0.0,24.1342,8.66,8.7542,0.55,8.5515,-0.1449,42.7115,-61.3636,8.6864
2011-07-06,7.9655,-308083988.7117,-14953338.9088,12.4989,14.3187,0.1433,30.0,70.0,40.0,9.2181,8.537,7.8559,-0.55,-45.4658,-12.8768,8.624,10.5262,8.7166,26.3946,120.2055,0.5694,-0.459,0.2554,0.8642,8.6585,0.0,8.6788,-0.0593,0.0096,-0.0689,0.1433,0.2843,-0.141,8.5041,9.098,50.3245,8.595,8.6,26.0086,1.8819,-0.22,4.3379,605743418.0,21.0547,1.5234,1.6638,-2.5701,0.9743,43.5616,8.1101,8.537,17.0841,35.568,4.5977,17.0841,0.0,9.63,8.6451,8.6518,0.2,8.5974,-0.1417,38.3568,-69.697,8.6666
2011-07-07,8.0132,-302387259.5117,-14253117.2767,12.4684,14.4081,0.1531,25.0,65.0,40.0,9.2163,8.5435,7.8707,-0.15,-49.1033,-11.336,8.5736,11.888,8.6855,26.1493,138.5833,0.175,-1.1613,-0.0625,0.6615,8.6228,1.0,8.6765,-0.0786,-0.0078,-0.0708,0.1531,0.2182,-0.065,8.5071,9.0909,51.2271,8.595,8.6,25.9801,1.8378,0.13,4.2156,619985241.0,20.4594,1.4473,1.7833,1.5738,1.0157,44.332,8.1331,8.5435,7.9836,20.4238,15.5556,7.9836,9.9185,3.3062,8.6315,8.5813,0.2,8.6416,-0.141,33.7459,-65.9091,8.6526
2011-07-08,7.8413,-311027083.8754,-15419960.0633,12.5629,14.5547,0.1484,20.0,60.0,40.0,9.2031,8.552,7.9009,-0.4545,-80.0421,-15.6967,8.498,14.3578,8.6402,25.9045,160.5609,-0.0896,-0.7222,-0.4315,0.3328,8.5884,1.0,8.6722,-0.1073,-0.0291,-0.0781,0.1484,0.1462,0.0022,8.51,9.0821,51.1953,8.625,8.6,26.4153,1.8359,0.17,4.2327,604145563.0,19.7823,1.3749,1.7345,2.1144,1.0211,42.1516,8.1556,8.552,8.4013,11.1563,5.0505,8.4013,0.0,3.3062,8.6174,8.4775,0.23,8.6775,-0.1437,28.9402,-79.5455,8.6208
2011-07-11,7.6981,-319486261.8754,-17187046.9247,12.8016,14.6639,0.1538,15.0,55.0,40.0,9.2069,8.55,7.8931,-0.8667,-115.7895,-19.1834,8.4063,17.3388,8.585,25.8098,186.5373,-0.149,-0.8138,-0.783,-0.1139,8.5519,1.0,8.669,-0.1404,-0.0498,-0.0906,0.1538,0.0989,0.0548,8.5128,9.0719,52.0977,8.605,8.6,27.4169,1.8541,-0.04,4.1952,594384973.0,19.3143,1.3062,1.8059,-0.4938,0.9951,40.4083,9.26,8.55,7.231,7.8719,1.087,7.231,0.0,3.3062,8.6015,8.3548,0.16,8.6998,-0.1503,29.0343,-90.9091,8.574
2011-07-12,7.593,-324520041.8754,-17949144.5567,13.2252,14.8787,0.1099,100.0,50.0,-50.0,9.2296,8.537,7.8444,-0.4667,-138.8394,-21.6837,8.3081,21.2722,8.5245,25.5143,213.1945,-0.474,-0.9515,-0.9788,-0.5475,8.5162,1.0,8.6599,-0.1736,-0.0664,-0.1072,0.1099,0.0213,0.0886,8.5155,9.0607,48.1163,8.55,8.58,29.0288,1.9114,-0.26,4.1412,579283633.0,18.845,1.2409,1.2965,-3.1669,0.9683,39.1582,9.2479,8.537,4.8236,6.8186,8.3333,4.8236,0.0,0.0,8.5825,8.2274,0.16,8.7058,-0.1606,28.9827,-96.3235,8.5168
2011-07-13,7.5453,-335772588.8754,-20209527.2192,13.528,15.1639,0.0691,100.0,45.0,-55.0,9.2537,8.5235,7.7933,-0.65,-129.0213,-22.8261,8.2154,19.2807,8.465,25.0375,243.5986,-0.7004,-0.2505,-0.9478,-0.8957,8.4824,1.0,8.6501,-0.2016,-0.0755,-0.1261,0.0691,-0.0379,0.107,8.5182,9.0491,48.0408,8.525,8.58,28.1294,1.8158,-0.27,4.0856,568031086.0,19.0357,1.2288,0.8174,-3.3048,0.967,38.587,9.2209,8.5235,3.1401,5.0649,0.0,3.1401,0.0,0.0,8.5595,8.1124,0.2,8.6921,-0.1737,27.7393,-100.0,8.4561
2011-07-14,7.2969,-351322880.2547,-24244819.4546,14.1718,15.5289,-0.0213,100.0,40.0,-60.0,9.3117,8.494,7.6763,-0.8621,-165.3612,-28.5324,8.0895,26.405,8.3864,24.6337,261.1804,-0.5839,0.1457,-0.8072,-0.9882,8.4525,1.0,8.6221,-0.2419,-0.0927,-0.1492,-0.0213,-0.1262,0.1049,8.5208,9.035,48.5845,8.395,8.44,31.2189,2.005,-0.59,4.2032,549992748.0,18.1761,1.1674,-0.2536,-7.1689,0.9283,35.7338,9.1945,8.494,3.655,3.8729,2.6316,3.655,0.0,0.0,8.5314,7.9535,0.29,8.6586,-0.191,27.3713,-98.7805,8.372
2011-07-15,7.1059,-357382726.2547,-25619679.146,15.086,15.9166,-0.1306,100.0,35.0,-65.0,9.3875,8.4545,7.5215,-0.6774,-182.6547,-32.5695,7.9461,32.4561,8.2963,24.1241,282.6543,-0.5371,0.0967,-0.535,-0.9757,8.431,1.0,8.5779,-0.2868,-0.11,-0.1767,-0.1306,-0.2133,0.0827,8.5232,9.019,44.1902,8.295,8.305,33.9207,2.1748,-0.79,4.3087,535542346.0,17.2973,1.109,-1.5576,-9.599,0.904,33.7152,9.1473,8.4545,4.4066,3.7339,10.5882,4.4066,0.0,0.0,8.497,7.7748,0.31,8.6062,-0.2129,27.2942,-95.288,8.2716
2011-07-18,6.7143,-374964060.7141,-29447120.9708,16.3212,16.3435,-0.2435,100.0,30.0,-70.0,9.5072,8.386,7.2648,-0.3514,-199.0943,-39.896,7.7498,39.7903,8.1757,23.4367,302.7207,-0.5117,0.1059,-0.2127,-0.8413,8.4034,1.0,8.4613,-0.3513,-0.1397,-0.2117,-0.2435,-0.2859,0.0425,8.5256,8.9991,38.0028,8.09,8.115,37.2826,2.4461,-1.37,4.6663,509521971.0,16.0582,1.0535,-2.9162,-16.3095,0.8369,30.052,9.0754,8.386,6.1765,4.746,5.3097,6.1765,0.0,0.0,8.4544,7.5262,0.47,8.5302,-0.2414,19.9861,-97.3799,8.136
