date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-09-25,1.2971,-3847296.6355,-48996.188,18.7826,29.5463,-0.1984,95.0,25.0,-70.0,5.4827,7.5236,6.5031,0.0,-148.3876,-17.6594,5.9904,8.5953,6.3418,21.4728,,-0.3366,0.0709,,,,0.0,6.1875,-0.2901,-0.2993,-0.0092,0.1818,-0.1984,-0.3802,0.3034,2.4424,63.9394,6.625,6.625,21.7779,2.7787,-0.813,11.2242,3398100.0,18.3305,2.3388,-3.0835,-12.3876,0.8761,41.1703,7.6337,6.5031,14.7658,7.6923,7.6923,15.3846,4.1582,12.4746,,6.024,0.344,6.5006,-0.5695,34.1206,-88.8889,6.3238
2000-09-26,1.2407,-3866525.8593,-53853.4138,18.6005,28.7062,-0.2368,100.0,20.0,-80.0,5.3429,7.5634,6.4531,-0.7146,-169.3601,-20.4352,5.8711,15.1409,6.2616,20.7524,,-0.1959,0.2453,,,,0.0,6.1723,-0.2988,-0.3334,-0.0346,0.103,-0.2368,-0.3398,0.3143,2.473,65.5292,6.5625,6.5625,24.0043,3.0147,-1.0,11.5458,3353300.0,17.6912,2.2219,-3.6952,-15.3846,0.8462,39.7824,7.5697,6.4531,7.5118,10.0733,10.0733,7.1429,4.1582,0.0,,5.8662,0.438,6.4478,-0.5735,33.6479,-94.7368,6.2283
2000-09-27,1.2407,-3909759.1926,-64700.7564,18.4275,27.6562,-0.2592,100.0,15.0,-85.0,5.2155,7.5783,6.3969,0.0,-147.1939,-20.4352,5.7701,15.1409,6.1891,20.0452,,-1.1225,0.0524,,,,0.0,6.1548,-0.3103,-0.3563,-0.046,0.024,-0.2592,-0.2833,0.3252,2.5033,57.9133,6.5625,6.5625,23.2728,2.864,-1.125,11.3095,3353300.0,17.1521,2.1108,-4.0574,-16.9811,0.8302,39.7824,7.4819,6.3969,9.6945,11.3178,11.3178,11.426,4.1582,0.0,,5.74,0.375,6.3898,-0.5815,34.9762,-94.7368,6.1375
2000-09-28,1.2267,-3909571.1926,-63196.6005,18.2632,26.6987,-0.3037,100.0,10.0,-90.0,5.1012,7.5364,6.3188,0.504,-145.1391,-21.1655,5.6738,15.1409,6.1176,19.3541,,-0.9945,-0.5307,,,,0.0,6.1246,-0.3232,-0.3751,-0.0519,-0.0566,-0.3037,-0.2471,0.3362,2.5326,48.793,6.5315,6.5625,23.0266,2.7208,-1.562,10.9814,3329800.0,16.9707,2.0052,-4.778,-22.3143,0.7769,39.4172,7.3976,6.3188,10.372,9.725,9.725,10.6061,-0.0,0.0,,5.6241,0.125,6.325,-0.5928,27.258,-97.3474,6.0462
2000-09-29,1.2267,-3904839.2777,-55330.5092,18.1071,25.8218,-0.3398,100.0,5.0,-95.0,5.0921,7.3268,6.2094,-0.3298,-131.1539,-21.1655,5.5928,15.1409,6.0528,18.7508,-23.9911,-0.3758,-0.7301,0.3585,-0.4066,6.1921,1.0,6.0701,-0.3357,-0.3856,-0.0499,-0.1326,-0.3398,-0.2071,0.3474,2.5617,27.9932,6.469,6.5625,22.8354,2.5848,-2.187,10.5188,3329800.0,16.8297,1.905,-5.3679,-28.682,0.7132,39.4172,7.3167,6.2094,10.6407,10.8794,10.8794,10.6061,-0.0,0.0,,5.533,0.094,6.254,-0.6059,32.6966,-97.3474,5.9623
2000-10-02,1.1561,-4000539.2777,-77532.5165,18.1937,25.0402,-0.4287,100.0,0.0,-100.0,5.0446,7.1368,6.0907,-0.7987,-141.0484,-25.0155,5.4683,19.8394,5.9645,18.2648,-24.5181,0.1042,-0.7642,0.3499,-0.415,6.1035,1.0,5.9887,-0.3515,-0.4144,-0.063,-0.2059,-0.4287,-0.2228,0.3586,2.5873,17.4448,6.0625,6.25,24.4486,2.7055,-2.375,10.9085,3234100.0,16.3537,1.8097,-6.8116,-31.6667,0.6833,37.4923,7.2391,6.0907,9.225,7.0707,7.0707,0.0,-0.0,0.0,,5.3815,0.313,6.183,-0.6235,32.1735,-100.0,5.859
2000-10-03,1.0715,-4032039.2777,-89589.4725,18.5982,24.6343,-0.5048,100.0,0.0,-100.0,4.8657,7.0907,5.9782,-0.6,-153.9635,-29.3658,5.2952,26.2838,5.8488,17.7739,-21.5764,0.4099,-0.577,0.3975,-0.3677,6.0122,1.0,5.8876,-0.3736,-0.4622,-0.0886,-0.2706,-0.5048,-0.2342,0.3698,2.6089,18.1657,5.875,5.9375,26.4436,2.9453,-2.25,11.8391,3202600.0,15.436,1.7192,-8.1108,-32.1429,0.6786,35.3171,7.1334,5.9782,7.1618,3.5354,3.5354,0.0,-0.0,0.0,,5.1648,0.625,6.1029,-0.6484,26.9614,-100.0,5.7313
2000-10-04,1.1279,-4003139.2777,-77181.9116,19.0836,24.2992,-0.5513,100.0,50.0,-50.0,4.7353,7.0836,5.9094,0.468,-136.9969,-24.305,5.194,28.3062,5.768,17.2602,-14.8807,0.3805,-0.4251,0.5018,-0.2568,5.9306,1.0,5.849,-0.3937,-0.4744,-0.0806,-0.327,-0.5513,-0.2242,0.3811,2.6328,18.3677,5.875,5.875,26.3785,2.923,-1.375,11.1848,3260400.0,14.7395,1.6333,-8.9404,-21.5686,0.7843,37.8475,6.9903,5.9094,8.2973,14.2857,14.2857,42.8571,20.5718,61.7154,,5.0575,0.5,6.0114,-0.6748,31.706,-85.0,5.6382
2000-10-05,1.0715,-4031339.2777,-74062.2811,19.4991,24.0024,-0.6666,95.0,45.0,-50.0,4.5869,7.0445,5.8157,-0.3473,-124.3708,-27.2988,5.064,27.3938,5.671,16.8232,-6.6545,0.2268,-0.2818,0.6204,-0.1159,5.8543,1.0,5.7742,-0.4147,-0.4985,-0.0838,-0.3877,-0.6666,-0.279,0.3925,2.654,17.8628,5.875,5.875,25.3989,2.7768,-1.875,11.6122,3232200.0,14.4757,1.5826,-10.9396,-28.3019,0.717,36.3506,6.8248,5.8157,12.3479,19.2225,19.2225,14.8104,28.9741,25.207,,4.9106,0.406,5.9097,-0.7044,27.9968,-95.0,5.5278
2000-10-06,1.0433,-4076787.0111,-80513.7763,20.0507,23.7989,-0.7107,100.0,40.0,-60.0,4.4194,7.0495,5.7344,-0.3333,-129.2269,-28.7813,4.932,30.5306,5.5714,16.5976,0.4638,0.0013,-0.2435,0.7128,0.0081,5.7702,1.0,5.7066,-0.4361,-0.5216,-0.0855,-0.4446,-0.7107,-0.2661,0.4039,2.6737,17.3025,5.8125,5.844,26.2515,2.825,-1.625,11.7351,3164300.0,13.9713,1.5035,-11.8403,-26.0,0.74,35.6094,6.6708,5.7344,18.3642,21.5844,21.5844,7.0857,32.8243,11.5504,,4.764,0.375,5.8046,-0.7371,26.7017,-97.58,5.4144
2000-10-09,0.9447,-4108173.0911,-85820.0702,21.1481,23.8922,-0.7295,100.0,35.0,-65.0,4.1739,7.1138,5.6438,-0.5496,-153.6641,-33.7525,4.742,41.9982,5.4397,16.7169,5.7263,-0.2605,-0.3015,0.7741,0.0998,5.6758,1.0,5.6068,-0.4626,-0.5687,-0.1061,-0.4994,-0.7295,-0.2302,0.4153,2.6889,17.0966,5.594,5.4375,30.4775,3.4967,-1.812,13.804,3059400.0,12.4491,1.4283,-12.4274,-30.2,0.698,33.1237,6.5022,5.6438,19.0301,16.2833,16.2833,26.9538,12.2525,0.0,,4.5372,1.25,5.691,-0.7765,26.7419,-87.0222,5.2671
2000-10-10,0.9305,-4095079.4838,-76022.8544,22.1906,23.9809,-0.7247,95.0,30.0,-65.0,3.9614,7.1013,5.5313,-0.3927,-154.8439,-34.4469,4.5699,41.9982,5.3144,17.2082,4.7055,-0.1821,-0.5111,0.7627,0.082,5.5856,1.0,5.4582,-0.4909,-0.6041,-0.1132,-0.5511,-0.7247,-0.1736,0.4268,2.7032,15.9407,5.5625,5.4375,29.3001,3.3219,-2.25,13.845,2966900.0,11.9682,1.3569,-12.6246,-35.2941,0.6471,32.7765,6.2545,5.5313,19.3682,20.237,20.237,26.6714,3.8501,0.0,,4.3423,0.438,5.5671,-0.8206,29.5688,-88.8889,5.1224
2000-10-11,0.9093,-4042760.7604,-48456.8674,23.2113,24.0174,-0.7538,90.0,25.0,-65.0,3.7555,7.0915,5.4235,0.8638,-147.1441,-35.5086,4.408,42.6051,5.1922,17.9912,3.4657,0.1012,-0.4508,0.7486,0.0605,5.5014,1.0,5.3207,-0.5192,-0.6325,-0.1133,-0.6011,-0.7538,-0.1527,0.4382,2.7165,15.3668,5.5155,5.4375,28.9385,3.2028,-2.157,13.8278,2895000.0,11.647,1.2891,-13.3973,-34.8578,0.6514,32.2457,6.0291,5.4235,20.3524,24.537,24.537,19.9858,0.0,0.0,,4.1662,0.297,5.4379,-0.8682,33.4262,-91.6741,4.9795
2000-10-12,0.8601,-4099760.7604,-50911.0666,24.191,23.9338,-0.7958,85.0,20.0,-65.0,3.5703,6.9955,5.2829,-0.0688,-136.5184,-37.9615,4.2325,42.8061,5.0609,19.1468,-1.1111,-0.0565,-0.3674,0.6933,-0.0194,5.4377,1.0,5.0806,-0.5484,-0.6649,-0.1165,-0.6518,-0.7958,-0.144,0.4497,2.7275,10.5294,5.4065,5.4375,28.4904,3.0577,-2.812,14.1734,2838000.0,11.4104,1.2246,-14.3968,-42.4453,0.5755,31.0193,5.824,5.2829,20.6688,17.2324,17.2324,5.04,0.0,0.0,,3.9737,0.218,5.3001,-0.9198,35.2895,-98.1333,4.8262
2000-10-13,0.8741,-3954550.9675,-1083.6625,25.3447,23.9658,-0.8255,100.0,15.0,-85.0,3.4299,6.8734,5.1516,-0.2354,-129.6191,-36.4083,4.0963,47.2653,4.9479,20.6304,-1.565,-0.2585,-0.4313,0.6875,-0.0273,5.3776,1.0,4.9059,-0.5742,-0.6778,-0.1035,-0.6959,-0.8255,-0.1296,0.4611,2.7389,6.2688,5.4065,5.297,30.287,3.2488,-2.625,13.9344,3112400.0,10.8456,1.1634,-15.2244,-40.3846,0.5962,31.7958,5.6373,5.1516,19.6503,17.1815,17.1815,26.5186,12.3007,36.902,,3.8411,0.531,5.1589,-0.9721,36.9814,-88.895,4.6921
2000-10-16,0.9023,-3954550.9675,19398.7903,26.0263,23.904,-0.8588,95.0,10.0,-85.0,3.3252,6.7531,5.0391,0.0,-98.7179,-33.2252,4.0054,38.9762,4.8576,22.4046,-6.3816,-0.41,-0.553,0.6241,-0.1111,5.3493,1.0,4.7996,-0.5934,-0.6701,-0.0767,-0.7352,-0.8588,-0.1236,0.4726,2.7515,9.1819,5.4065,5.297,28.8705,3.0864,-2.25,13.449,3162100.0,12.6769,1.3552,-16.0954,-36.0,0.64,33.3874,5.4205,5.0391,21.9683,31.4911,31.4911,62.9147,45.634,100.0,,3.774,0.5,5.0172,-1.0217,41.1555,-85.4759,4.5824
2000-10-17,0.8459,-3979276.5783,18147.2094,25.9376,23.413,-0.9129,90.0,5.0,-85.0,3.3289,6.4244,4.8766,-0.1053,-89.7333,-36.352,3.8856,24.2525,4.7522,24.4515,-7.299,-0.1664,-0.7102,0.6115,-0.127,5.3276,1.0,4.5245,-0.61,-0.6765,-0.0665,-0.7754,-0.9129,-0.1375,0.484,2.7615,6.3329,5.0,5.297,25.8492,2.932,-3.25,15.211,3126000.0,15.7583,1.7874,-17.392,-46.4286,0.5357,31.824,5.2253,4.8766,28.5986,37.1231,37.1231,21.936,56.9614,33.9821,,3.6634,1.187,4.8765,-1.0712,36.7525,-92.314,4.4596
2000-10-18,0.7895,-3979276.5783,15985.4527,26.1005,22.9744,-0.9377,100.0,0.0,-100.0,3.2155,6.2628,4.7391,-0.5,-125.6697,-39.3419,3.741,29.1955,4.6329,26.767,-7.5872,0.1904,-0.6469,0.6076,-0.132,5.3243,1.0,4.2766,-0.6268,-0.6937,-0.0669,-0.8055,-0.9377,-0.1322,0.4954,2.7689,6.1105,4.75,4.8595,27.4789,3.0984,-2.75,16.1969,2988100.0,15.0596,1.6981,-18.2497,-44.0,0.56,30.3291,5.0497,4.7391,34.1511,33.8391,33.8391,16.6667,44.6607,0.0,,3.5169,0.5,4.7427,-1.1224,38.8504,-92.2336,4.3285
2000-10-19,0.8883,-3921276.5783,32102.4202,25.8401,22.5794,-0.9189,95.0,0.0,-95.0,3.1905,6.0816,4.636,0.5013,-78.6096,-28.2328,3.6999,20.8914,4.5667,29.3568,-5.8861,0.3474,-0.6207,0.6309,-0.1026,5.33,1.0,4.2302,-0.6343,-0.6643,-0.03,-0.8286,-0.9189,-0.0902,0.5069,2.7806,16.1241,4.625,4.6095,26.1068,2.9435,-2.062,14.3905,3162100.0,17.0837,1.9262,-18.1887,-34.3667,0.6563,35.8836,4.8517,4.636,33.0396,28.1564,28.1564,45.8667,44.6607,100.0,,3.5198,0.563,4.6129,-1.1674,42.2254,-74.6966,4.2522
2000-10-20,0.9729,-3921079.1383,35840.145,24.9379,21.8602,-0.8872,90.0,5.0,-85.0,3.1929,5.948,4.5704,0.4,-31.6224,-19.6369,3.7364,7.7961,4.5426,31.2748,-3.2958,0.8018,-0.4984,0.6653,-0.0575,5.3468,1.0,4.2357,-0.6282,-0.6038,0.0244,-0.8461,-0.8872,-0.0411,0.5183,2.7959,22.9809,4.625,4.6095,24.5332,2.7963,-1.312,13.2788,3285500.0,20.9846,2.3919,-17.8764,-23.3244,0.7668,40.1815,4.6755,4.5704,35.4874,44.4667,44.4667,70.8667,66.6667,100.0,,3.6284,0.687,4.4916,-1.2007,42.906,-60.9047,4.2214
2000-10-23,0.8883,-3938879.1383,28447.3829,24.1381,21.3693,-0.8563,85.0,0.0,-85.0,3.1889,5.7708,4.4798,-1.0,-41.2326,-24.9337,3.7035,8.9416,4.485,32.4139,-1.6687,0.7103,-0.2311,0.6862,-0.0291,5.3193,1.0,4.2057,-0.6184,-0.5795,0.039,-0.8607,-0.8563,0.0044,0.5297,2.8073,22.0213,4.5,4.5315,23.608,2.7185,-1.812,14.6883,3267700.0,19.7327,2.2723,-17.6039,-31.513,0.6849,37.5331,3.25,4.4798,42.2744,54.2,54.2,45.8667,91.0398,73.1194,,3.6282,0.687,4.3771,-1.2291,39.946,-73.1565,4.1612
2000-10-24,0.8883,-3938821.5383,22855.2727,23.4379,20.9327,-0.8246,80.0,0.0,-80.0,3.18,5.6235,4.4017,-0.496,-62.02,-24.9337,3.6787,10.1356,4.4329,34.1852,0.3935,0.0562,-0.1988,0.7119,0.0069,5.2814,1.0,4.1822,-0.6055,-0.5538,0.0517,-0.8686,-0.8246,0.044,0.5412,2.8187,22.7327,4.5,4.5,23.9107,2.6456,-1.562,14.1126,3267700.0,19.5097,2.1587,-17.2684,-28.4,0.716,37.5331,3.2637,4.4017,51.4189,55.5899,55.5899,50.0364,82.0796,73.1194,,3.6352,0.125,4.2751,-1.2525,36.7109,-72.48,4.1096
2000-10-25,0.8529,-3953184.7383,13919.7301,22.8926,20.5779,-0.7347,75.0,0.0,-75.0,3.1761,5.4555,4.3158,-0.628,-69.3916,-27.1609,3.6323,12.5312,4.3708,35.7294,2.2291,0.4674,-0.3893,0.7341,0.0389,5.2375,1.0,4.1437,-0.5924,-0.5399,0.0525,-0.8618,-0.7347,0.1271,0.5526,2.8283,25.1023,4.469,4.375,24.5168,2.6383,-1.719,14.2943,3248600.0,19.0565,2.0507,-15.7956,-31.2545,0.6875,36.4196,3.2774,4.3158,48.3553,35.2761,35.2761,9.9253,52.9032,12.4709,,3.6071,0.25,4.1834,-1.2731,35.1416,-76.4,4.0505
2000-10-26,0.8177,-3988118.0716,-2116.3007,22.6069,20.357,-0.6754,70.0,0.0,-70.0,3.1717,5.2786,4.2251,-0.6667,-89.5491,-29.3531,3.5673,17.1793,4.2998,35.9176,3.8884,1.9034,-0.1199,0.7534,0.0678,5.1716,1.0,4.0914,-0.5809,-0.5352,0.0457,-0.8452,-0.6754,0.1697,0.564,2.8362,24.1037,4.469,4.3595,26.0082,2.7564,-1.813,14.6812,3143800.0,18.3822,1.9482,-14.843,-33.3395,0.6666,35.3234,3.2908,4.2251,38.1856,23.6909,23.6909,11.1111,28.5301,0.0,,3.55,0.375,4.1033,-1.2928,39.3092,-83.1005,3.9847
2000-10-27,0.8177,-3990829.6101,-9346.8664,22.3356,20.2646,-0.6179,65.0,0.0,-65.0,3.21,5.059,4.1345,-0.4006,-83.6825,-29.3531,3.5147,17.1793,4.2355,35.2531,7.4982,1.1063,0.5138,0.7933,0.1305,5.0853,1.0,4.0443,-0.5699,-0.5255,0.0443,-0.8184,-0.6179,0.2005,0.5754,2.8441,24.5855,4.3125,4.344,25.2264,2.6186,-1.813,14.3775,3143800.0,17.8297,1.8508,-13.8573,-33.3395,0.6666,35.3234,3.3042,4.1345,23.2276,10.7158,10.7158,11.1111,4.157,0.0,,3.5095,0.312,4.0357,-1.3107,36.6275,-82.8611,3.9275
2000-10-30,0.7895,-4026501.405,-22805.2265,22.1962,20.3972,-0.5623,60.0,0.0,-60.0,3.2091,4.8974,4.0532,-0.4006,-102.9695,-31.1918,3.4499,19.5478,4.1655,35.8702,8.8121,-0.8204,0.4689,0.8071,0.1532,5.0115,1.0,3.9948,-0.5603,-0.5219,0.0384,-0.7795,-0.5623,0.2172,0.5868,2.8507,25.7526,4.25,4.3125,25.6815,2.6126,-1.625,14.5922,3084600.0,17.2829,1.7582,-12.8449,-31.7073,0.6829,34.4041,3.3174,4.0532,15.1638,11.0848,11.0848,11.032,0.0,0.0,,3.45,0.312,3.9777,-1.3281,30.3282,-88.2353,3.8671
2000-10-31,0.7895,-4053701.405,-34892.2623,21.8891,20.4863,-0.507,55.0,0.0,-55.0,3.1777,4.8038,3.9907,-0.376,-96.221,-31.1918,3.3973,16.0542,4.1021,37.1335,9.8182,-1.439,0.0803,0.8173,0.1705,4.9514,1.0,3.96,-0.5508,-0.5131,0.0377,-0.7316,-0.507,0.2246,0.5982,2.8572,28.7659,4.25,4.203,24.4182,2.482,-1.25,14.5768,3084600.0,17.6625,1.7953,-11.8154,-26.3158,0.7368,34.4041,3.3305,3.9907,11.9494,14.0477,14.0477,20.0,0.0,0.0,,3.4072,0.5,3.9277,-1.3441,25.3157,-86.8835,3.8144
2000-11-01,1.0151,-3978268.0716,-12663.4198,21.2501,20.3746,-0.4269,50.0,5.0,-45.0,3.2539,4.6776,3.9657,0.5107,77.9865,-6.5989,3.5366,9.1095,4.14,37.1153,13.5999,-1.5962,-0.2044,0.8535,0.2351,4.9017,1.0,3.9693,-0.5248,-0.4206,0.1042,-0.6769,-0.4269,0.2501,0.6095,2.8736,40.1831,4.125,4.203,21.1351,2.3579,-0.5,12.4373,3310900.0,25.3716,2.8306,-10.038,-10.0,0.9,46.7005,3.3434,3.9657,19.5178,33.4209,33.4209,69.2308,33.3333,100.0,,3.6373,1.5,3.8959,-1.3422,42.2445,-34.4176,3.8629
2000-11-02,1.0575,-3833468.0716,43654.1449,20.6431,20.3469,-0.3175,45.0,0.0,-45.0,3.2641,4.6612,3.9626,0.252,155.5315,-2.7859,3.6935,9.1095,4.1922,36.2956,21.1042,-0.9278,-0.5558,0.9143,0.3601,4.8457,1.0,3.9731,-0.4855,-0.3283,0.1572,-0.6136,-0.3175,0.2962,0.621,2.8918,46.3514,4.094,4.125,20.6481,2.24,-0.062,11.6083,3455700.0,24.787,2.689,-7.5208,-1.3053,0.9869,48.6071,3.375,3.9626,34.7152,56.6769,56.6769,80.8,66.6667,100.0,,3.8793,0.25,3.8846,-1.3226,44.4372,-17.8286,3.9317
2000-11-03,1.1279,-3733324.27,94588.5269,20.4793,20.8137,-0.1756,40.0,100.0,60.0,3.1978,4.765,3.9814,0.6446,226.9875,3.2592,3.8876,17.3681,4.2691,34.9984,31.4699,0.534,-0.5819,0.9722,0.5221,4.7555,1.0,3.9863,-0.4339,-0.2274,0.2065,-0.538,-0.1756,0.3624,0.6324,2.9128,56.9652,4.25,4.203,19.7219,2.128,0.375,10.8237,3737500.0,28.0124,3.0226,-4.1772,8.1081,1.0811,51.6296,3.4075,3.9814,56.8406,80.4239,80.4239,91.2409,100.0,100.0,,4.1616,0.484,3.8868,-1.2839,47.7941,-8.1847,4.0305
2000-11-06,1.1279,-3733324.27,106826.3625,20.3238,21.2572,-0.0703,35.0,95.0,60.0,3.124,4.92,4.022,-0.5,201.0172,3.2592,4.0565,17.3681,4.3387,33.8628,39.5999,1.2191,-0.3893,0.9956,0.6374,4.6525,1.0,4.0196,-0.3763,-0.1458,0.2305,-0.4542,-0.0703,0.3839,0.6439,2.9337,62.3303,4.25,4.203,19.2524,2.0216,0.812,10.5325,3737500.0,27.3455,2.8714,-1.6783,19.3887,1.1939,51.6296,3.46,4.022,74.9538,87.7606,87.7606,91.2409,100.0,100.0,,4.3943,0.25,3.9016,-1.23,50.3006,-8.1847,4.1275
2000-11-07,1.1279,-3692624.27,115071.2623,20.176,21.6936,-0.0082,30.0,90.0,60.0,3.0718,5.0597,4.0657,0.0,159.0977,3.2592,4.2033,17.3681,4.4017,33.1199,48.3223,2.6927,-0.1716,0.9983,0.7469,4.5531,1.0,4.0559,-0.317,-0.0801,0.2369,-0.3735,-0.0082,0.3652,0.6555,2.9544,63.6659,4.25,4.203,19.1334,1.9205,0.875,10.0679,3737500.0,27.1766,2.7279,-0.1966,21.2121,1.2121,51.6296,3.5108,4.0657,86.4017,91.0205,91.0205,90.5797,100.0,100.0,,4.5848,0.062,3.9283,-1.1647,52.7199,-8.1847,4.2206
2000-11-08,1.1139,-3692624.27,107983.152,19.874,22.0325,0.0679,25.0,85.0,60.0,3.0473,5.1749,4.1111,0.0,127.2952,1.8706,4.3195,14.1373,4.4528,32.921,56.6394,3.5477,0.8514,0.9794,0.8352,4.4854,1.0,4.0904,-0.2602,-0.0327,0.2274,-0.2909,0.0679,0.3587,0.6671,2.9742,62.9197,4.25,4.203,19.922,1.9495,0.907,9.9377,3659800.0,26.4823,2.5915,1.62,22.5006,1.225,50.9353,3.5602,4.1111,87.5335,83.8195,83.8195,69.6379,92.343,77.0289,,4.7236,0.25,3.9672,-1.092,53.6648,-11.4376,4.3037
2000-11-09,1.1279,-3692624.27,95266.8204,19.648,22.4964,0.1564,20.0,80.0,60.0,3.0489,5.292,4.1704,0.5,117.5049,3.2403,4.4315,15.3538,4.5049,33.8609,61.8114,1.696,1.6054,0.9573,0.8814,4.4587,1.0,4.1455,-0.2062,0.0097,0.2159,-0.2048,0.1564,0.3612,0.6787,2.9945,64.9235,4.25,4.203,19.4003,1.852,1.187,9.5738,3673300.0,26.4382,2.5239,3.7321,31.1303,1.3113,51.6201,3.6081,4.1704,83.6118,75.9954,75.9954,67.7686,91.8888,98.6376,,4.8512,0.25,4.0209,-1.0132,56.4223,-8.1847,4.3884
2000-11-10,1.0151,-3700524.27,78890.4283,18.9561,22.4912,0.2259,15.0,75.0,60.0,3.08,5.3234,4.2017,-1.0,61.7912,-7.6967,4.4376,5.8092,4.5044,35.4298,62.7638,-0.1714,1.6329,0.9523,0.8891,4.4648,1.0,4.1535,-0.1644,0.003,0.1673,-0.1173,0.2259,0.3432,0.6904,3.0095,73.943,4.25,4.203,22.3055,2.1344,0.625,10.6612,3665400.0,25.0568,2.3977,5.404,16.129,1.1613,46.1516,3.6545,4.2017,68.539,45.8022,45.8022,0.0,58.5555,0.0,,4.8233,0.5,4.0842,-0.9393,47.4605,-34.4176,4.4198
2000-11-13,1.0151,-3728724.27,56046.4108,18.2987,22.1182,0.3036,10.0,70.0,60.0,3.1018,5.3516,4.2267,-0.876,55.8456,-7.6967,4.4431,5.8092,4.504,35.8388,70.3475,-1.84,1.431,0.9037,0.9417,4.4637,1.0,4.1599,-0.132,-0.0023,0.1296,-0.0272,0.3036,0.3308,0.702,3.0244,73.2035,4.25,4.203,21.1426,2.0277,0.5,10.6837,3665400.0,23.7505,2.2778,7.2716,12.5,1.125,46.1516,3.6995,4.2267,48.129,22.5895,22.5895,0.0,32.8792,0.0,,4.7975,0.5,4.1589,-0.8701,36.5991,-34.4176,4.4482
2000-11-14,1.1349,-3704887.47,49190.439,17.8139,21.9572,0.3884,5.0,65.0,60.0,3.1363,5.4452,4.2907,0.312,82.953,4.2406,4.5445,8.6023,4.5542,35.3143,83.8895,-2.7389,0.8432,0.7784,0.9943,4.4426,1.0,4.2079,-0.0984,0.0359,0.1343,0.0634,0.3884,0.325,0.7137,3.0445,73.3672,4.2655,4.203,19.7854,1.9263,1.281,9.6994,3703600.0,23.5097,2.2889,9.2294,34.16,1.3416,52.1203,3.7432,4.2907,32.2372,28.32,28.32,84.96,33.3333,100.0,,4.9115,0.625,4.2521,-0.7961,42.3088,-6.5582,4.5248
2000-11-15,1.1139,-3708579.7777,40739.04,17.3533,21.5967,0.4769,0.0,60.0,60.0,3.2353,5.49,4.3626,-0.3974,77.7801,2.1531,4.6151,8.6023,4.5907,34.2168,99.9693,-2.1562,0.3217,0.574,0.9849,4.4059,1.0,4.2582,-0.0671,0.058,0.1251,0.1517,0.4769,0.3253,0.7255,3.0634,79.064,4.2655,4.2655,19.4572,1.83,1.438,9.546,3684400.0,23.1198,2.1745,11.2505,41.0857,1.4109,51.0766,3.7856,4.3626,34.1965,51.68,51.68,70.08,60.8377,82.513,,4.9779,0.156,4.3515,-0.7211,42.0066,-12.2403,4.5864
2000-11-16,1.0715,-3708579.7777,33578.1004,16.5809,20.7594,0.5535,40.0,55.0,15.0,3.2815,5.525,4.4032,-0.5,45.6025,-2.0219,4.6417,1.9055,4.6059,32.7849,118.3614,-1.6442,0.0208,0.2863,0.88,4.361,1.0,4.2747,-0.0418,0.0597,0.1014,0.2327,0.5535,0.3208,0.7373,3.0803,76.2312,4.2655,4.2655,21.5019,1.9885,0.812,9.7571,3676800.0,22.3373,2.0658,12.9707,20.6196,1.2062,48.989,3.8267,4.4032,48.3378,65.0133,65.0133,40.0,76.6837,47.5381,,4.9802,0.313,4.4424,-0.6499,41.6617,-22.7962,4.6233
2000-11-17,1.0575,-3722324.5777,23222.7251,16.0014,20.0697,0.5355,35.0,50.0,15.0,3.2944,5.5496,4.422,-0.7893,44.6718,-3.3926,4.6531,4.9891,4.6137,31.1747,144.6363,-1.2265,-0.3957,-0.1674,0.5788,4.3181,1.0,4.281,-0.0223,0.0554,0.0777,0.3,0.5355,0.2355,0.7491,3.0964,74.3866,4.2655,4.2655,20.6217,1.8891,0.375,9.7918,3656100.0,22.7874,2.0875,12.451,8.6946,1.0869,48.3037,3.8666,4.422,54.4711,46.72,46.72,30.08,55.369,36.0559,,4.9628,0.375,4.5237,-0.5837,39.0541,-26.2774,4.6504
2000-11-20,1.0293,-3727224.5777,15316.1874,15.366,19.402,0.4986,30.0,45.0,15.0,3.3466,5.5599,4.4532,0.0,32.9056,-6.1781,4.6402,3.2938,4.6089,29.6307,163.2106,0.4173,-0.6456,-0.4727,0.2889,4.2936,1.0,4.2892,-0.0096,0.0414,0.051,0.3563,0.4986,0.1423,0.7609,3.111,75.0735,4.2655,4.2655,20.3141,1.8566,0.625,10.0359,3651200.0,21.6979,1.9831,11.5226,15.871,1.1587,46.9109,3.9053,4.4532,45.0311,23.36,23.36,0.0,27.8646,0.0,,4.913,0.437,4.5947,-0.5247,34.6206,-33.2959,4.6639
